id	pmc3	soc3	ozc3	pmc2	soc2	ozc2	pmc1	soc1	ozc1
16188	24.79053	.031204	.107074	21.74136	.03065	.117237	24.33502	.045897	.117302
12636	23.7867	.03127	.076313	21.72404	.040556	.076384	26.04216	.041703	.083954
15322	24.31294	.031482	.107756	21.81116	.034258	.150647	32.07199	.048455	.124712
14395	24.9579	.030323	.111146	21.85875	.030519	.138439	21.92532	.029124	.134985
14241	24.91376	.030262	.111014	21.8672	.028788	.132473	36.10879	.036063	.132314
14716	24.43423	.031397	.098486	23.04527	.036434	.108504	21.65547	.048711	.106012
13739	24.14684	.031406	.099668	21.84157	.033076	.104844	22.72286	.036564	.106344
13170	22.68768	.03076	.085753	21.41007	.05293	.078716	21.77644	.040414	.110936
13988	25.04944	.030731	.112986	25.92391	.043724	.144746	28.9007	.050772	.110009
12624	23.95377	.031003	.07486	25.50534	.045845	.086645	21.97514	.039099	.114367
13189	22.49084	.03158	.087053	21.2353	.054188	.080943	24.6984	.034196	.082919
14099	24.92777	.03023	.11106	25.88263	.043188	.141412	21.89228	.028838	.133533
16122	24.73507	.031169	.106958	21.81524	.044285	.122689	23.88435	.036525	.109919
14430	24.85704	.030062	.110467	25.83835	.04303	.138651	24.23079	.042875	.12577
15118	24.34055	.031489	.107014	23.52264	.035432	.107701	21.79094	.034475	.14936
12899	23.84037	.031553	.093071	21.32967	.045727	.098209	20.45425	.036099	.133011
13179	22.57632	.030093	.086141	22.65076	.045648	.093629	24.83341	.033461	.081911
16071	24.69264	.031206	.10626	22.01041	.031843	.123002	23.8565	.03657	.108514
13734	24.14237	.03141	.099441	22.71677	.0366	.106355	22.28008	.036868	.096185
13707	24.22797	.031418	.094346	22.01872	.033724	.09906	19.53633	.035461	.1476
13915	24.78577	.031182	.107268	21.71582	.03053	.117748	34.82501	.037611	.115281
13974	25.03612	.030596	.112681	22.27954	.032129	.15463	24.18483	.044071	.129684
15511	24.32111	.031504	.107591	23.53986	.035441	.10793	24.89127	.035531	.116504
15375	24.26301	.031498	.108568	22.49016	.043854	.114878	21.805	.034453	.152193
15986	24.53844	.031318	.103981	23.22202	.035304	.10599	23.66454	.036694	.103934
14422	24.8766	.030127	.110643	21.89751	.030105	.136893	36.02238	.035863	.130881
14623	24.34321	.031447	.100678	22.10221	.033256	.106885	22.03451	.044701	.113274
14945	24.53236	.031463	.10309	25.5731	.043697	.121122	24.78806	.048023	.109664
15264	24.70334	.031512	.104794	25.49848	.043541	.125087	33.90636	.037778	.112698
14235	25.01283	.030494	.112163	25.92971	.043409	.145389	28.92724	.050663	.109992
13592	24.52978	.031065	.094337	22.27467	.044258	.10783	19.74649	.036563	.14463
15708	24.59067	.031437	.102752	25.77331	.043436	.119234	33.4294	.038427	.105612
14850	24.65323	.031355	.10109	26.09815	.043287	.116612	24.23592	.048569	.107006
16008	24.61334	.031285	.10483	25.55193	.044594	.123546	23.7966	.036615	.105761
14059	25.03685	.030794	.112679	25.89946	.043856	.142411	24.06258	.035879	.125548
12591	24.07872	.031222	.072998	21.76123	.038428	.114919	32.44656	.04045	.063842
13148	23.20325	.030485	.08327	25.56833	.063023	.108582	28.92683	.057461	.069629
14658	24.45413	.031276	.094315	22.24395	.044447	.110136	21.08935	.0492	.116716
15744	24.57411	.031447	.103122	22.74646	.043932	.11029	33.46797	.038393	.106473
14274	24.96877	.030378	.111603	24.19855	.032569	.112361	24.20328	.04355	.128029
16260	24.6855	.03128	.105402	23.95587	.03648	.107263	31.7744	.048529	.102598
12739	23.93695	.031561	.080771	25.15013	.04596	.093236	21.30409	.037453	.11916
12699	24.3981	.0309	.076087	21.78769	.045625	.06674	24.64388	.052629	.109452
12994	23.60149	.031988	.083652	21.3981	.039317	.08339	21.28614	.037261	.119882
13225	22.14129	.032187	.088751	20.25767	.052755	.082709	24.6209	.034005	.085424
13242	22.1343	.028904	.087258	24.84603	.046374	.099886	22.54839	.046587	.096747
15704	24.59718	.031434	.102691	21.93833	.033189	.104795	24.88465	.048249	.111629
15370	24.25806	.031497	.108666	22.48748	.04385	.114919	25.50187	.047474	.129138
13573	24.30499	.031339	.093041	22.13608	.033837	.09802	22.86134	.036889	.108948
16035	24.34467	.031214	.104261	25.28298	.045056	.121897	21.33702	.030334	.111854
15582	24.60662	.031421	.102128	21.82753	.033184	.10519	33.33969	.038496	.104263
15568	24.57209	.031443	.1025	25.71798	.043597	.119843	23.39394	.035788	.10652
13376	25.22743	.02954	.083624	23.51592	.034651	.088081	21.96501	.035638	.093551
15407	24.25138	.031501	.108792	22.4847	.043837	.114944	25.50859	.047509	.129472
14568	24.45268	.031223	.093811	25.75922	.043609	.113077	21.02302	.049376	.11781
13696	24.16676	.031426	.094497	22.72429	.037023	.10762	19.57996	.035449	.146935
14536	24.56006	.031123	.095381	22.41051	.044188	.108027	23.12712	.036265	.106064
12635	23.74322	.031248	.076976	22.86471	.041697	.084141	25.4518	.057821	.109111
15561	24.5536	.031453	.102904	22.66864	.044018	.111477	24.79325	.048122	.110178
15292	24.7222	.031498	.104685	25.51883	.04357	.124905	22.33752	.032353	.105405
16098	24.64567	.031206	.105931	21.98782	.031823	.121647	21.80462	.044406	.120227
16107	24.67485	.031197	.106224	21.99669	.031805	.122796	23.42106	.034793	.106038
13780	24.51473	.031471	.103333	25.51212	.043763	.121722	23.41442	.035704	.106973
14973	24.45885	.031481	.105095	25.37162	.043501	.124258	22.26391	.032972	.103418
13937	25.03926	.030665	.11271	21.72957	.04338	.145811	24.18237	.044252	.129902
15297	24.49478	.031507	.106251	22.41692	.03286	.10158	23.46191	.035126	.106618
14082	25.0183	.030521	.112263	21.7639	.030753	.138555	21.72978	.04325	.145546
14227	25.02515	.030746	.112232	25.92266	.043594	.144195	21.94946	.029851	.13614
13219	22.40478	.031879	.087667	24.66715	.054124	.100387	20.91471	.036145	.093908
15211	24.3899	.031488	.107156	22.54709	.043729	.115324	25.44094	.047124	.125906
16306	24.71313	.031194	.106534	23.87642	.036544	.109089	27.67889	.050701	.111973
15761	24.58619	.031436	.102473	22.72117	.044003	.110685	24.70825	.048236	.109391
13346	25.18666	.029616	.084705	22.2592	.043029	.079413	21.9118	.035577	.094273
12577	24.29208	.030764	.070814	25.66568	.044393	.082729	22.00595	.03894	.11422
13375	25.08662	.029794	.081559	22.18023	.043483	.074588	24.87424	.050384	.107916
16249	24.76206	.031224	.106611	25.66692	.044359	.126655	21.81694	.033394	.143607
12943	23.51204	.031666	.079373	21.31244	.036043	.091943	25.30981	.057941	.109312
13066	23.53551	.032054	.08121	21.25777	.048491	.074106	32.19009	.041036	.071911
15436	24.27041	.031512	.108519	24.98624	.043551	.13199	33.54006	.038004	.119059
13311	25.50833	.028962	.073776	22.30916	.042908	.061897	25.6493	.027818	.067502
13158	22.97826	.030815	.084283	21.84343	.040121	.111836	28.72129	.058636	.070424
14789	24.60951	.031318	.100021	22.61416	.033217	.103475	30.77733	.048257	.084633
13348	25.07652	.029796	.077919	22.15266	.043707	.068821	24.7179	.029991	.071726
13327	25.14022	.029702	.084209	22.95507	.03161	.082305	23.45791	.034932	.08883
13728	24.18463	.031437	.097401	25.30267	.044959	.115767	19.90376	.03505	.144162
12826	24.00048	.031478	.084565	25.16564	.045462	.097554	21.06764	.037142	.122537
14899	24.65602	.031361	.101231	22.85145	.043976	.108543	24.35102	.048543	.10752
13341	25.03361	.029902	.085856	22.20946	.043381	.082147	24.38906	.050038	.10818
14889	24.64275	.031385	.101565	22.82524	.043981	.109048	30.9761	.04826	.092801
12767	23.92779	.031553	.077858	21.48808	.047022	.069352	24.23791	.034496	.07252
16300	24.65138	.031257	.105407	21.62413	.030709	.113723	31.73896	.048542	.101834
12597	24.03396	.031323	.073963	25.37091	.045771	.085947	26.03952	.042794	.083096
16027	24.33022	.031212	.104221	21.59951	.044812	.116046	23.90932	.046246	.112601
16201	24.84649	.031171	.107932	22.06324	.031845	.129349	21.8994	.044033	.125581
14051	25.02412	.030759	.112425	21.73378	.043694	.141028	28.76748	.051089	.110017
13421	24.35311	.031105	.09229	21.86992	.04481	.099755	22.22411	.034139	.087636
14872	24.62623	.031389	.101486	22.76349	.044032	.110006	26.7408	.046816	.116518
12654	23.45135	.03147	.08015	21.50467	.050086	.071562	26.03056	.04131	.08569
14363	24.9629	.030362	.111131	22.25505	.031738	.152889	24.20649	.043552	.128282
14069	25.02997	.030568	.112522	21.72926	.043317	.145855	36.52481	.036432	.139836
16205	24.85357	.031164	.108079	21.89301	.044024	.125964	35.07148	.037484	.117972
14631	24.34365	.031446	.100451	25.4889	.044627	.119346	22.04114	.044699	.113123
14916	24.63291	.031395	.101698	21.75075	.033301	.105181	24.48602	.048426	.107877
14112	24.94318	.030282	.111257	24.16874	.032381	.111994	28.77574	.05099	.109862
14083	25.01541	.030503	.11222	21.96094	.029337	.13746	24.09986	.035421	.128491
15883	24.39672	.031324	.103108	23.03966	.035595	.105791	33.5821	.038289	.105672
15552	24.52666	.031463	.103417	25.5575	.043614	.121329	22.04873	.032929	.104802
13074	23.29848	.032367	.083998	21.15502	.042867	.082756	22.26153	.042926	.088716
12956	23.53937	.031833	.079294	25.07469	.048451	.091366	29.62344	.055255	.068054
15657	24.54605	.031456	.103306	22.69053	.043968	.111133	21.57814	.035024	.143389
15187	24.30561	.031484	.108027	23.53921	.035185	.108207	24.90339	.035793	.117766
12923	24.25035	.03123	.09258	22.77664	.037415	.101028	30.58964	.049026	.075774
13056	23.37513	.032302	.084663	22.20852	.042015	.089018	21.35868	.037548	.119181
14324	24.98147	.030414	.11148	21.94222	.02927	.136042	24.127	.035271	.127154
13267	24.83935	.030227	.080629	23.2707	.036222	.086728	30.94891	.047309	.068835
13625	24.4747	.031113	.093901	22.1738	.044395	.108562	21.2332	.049633	.116795
14411	24.9115	.030177	.110865	21.88138	.02878	.132979	24.00207	.035035	.124164
12897	24.09148	.031371	.090535	25.23219	.044861	.105168	25.67378	.045393	.099386
12784	24.14184	.031295	.08108	21.60577	.045993	.075001	30.42882	.050483	.069517
13902	24.77064	.031224	.106684	21.92921	.044152	.122335	24.04665	.036389	.109952
15519	24.28323	.031503	.10821	25.01124	.043582	.131297	24.90069	.035596	.118036
16301	24.65653	.031255	.105464	24.22988	.046165	.114137	34.33259	.037849	.110643
14735	24.52414	.031393	.101032	22.43664	.044336	.113185	22.44281	.035414	.097495
14438	24.85082	.03003	.110391	21.89162	.030017	.135928	25.83705	.042983	.138475
13296	24.99978	.029888	.073191	22.10682	.044183	.061851	26.05293	.042359	.082709
14859	24.66491	.031351	.101125	22.87722	.043962	.108102	21.66024	.033472	.105059
12972	23.71957	.0318	.078696	21.38545	.04793	.070375	21.52899	.037936	.116884
14961	24.50041	.03147	.104169	22.15542	.032974	.104147	31.67369	.048386	.10729
14022	25.04189	.030769	.112801	25.90785	.043815	.14319	24.20103	.044501	.128291
15975	24.60512	.031307	.104531	25.55135	.044579	.123164	34.09259	.037972	.108622
13773	24.51844	.031469	.103287	22.44192	.033061	.104745	22.01894	.032775	.105186
14254	24.94407	.030297	.111288	21.89911	.028899	.133911	36.23195	.036092	.134389
16382	24.76665	.031156	.107354	21.81802	.04424	.123687	23.91654	.03648	.110793
13037	23.59366	.032003	.081761	22.39511	.04118	.087227	24.21805	.035436	.07645
15259	25.13533	.031527	.10266	23.0393	.032882	.099032	22.29009	.032528	.107302
14974	24.46655	.031479	.104946	22.63802	.043894	.112188	25.25451	.047968	.118997
14275	24.95437	.030342	.111428	25.88893	.043353	.142038	28.77946	.051109	.109873
15374	24.26236	.031498	.108581	22.19393	.032935	.102072	21.80499	.034451	.152217
15944	24.4598	.031255	.104317	21.92089	.031973	.115438	21.74087	.044643	.116708
13126	23.47715	.030587	.081437	22.9566	.042519	.087616	22.00229	.039868	.112499
15879	24.3789	.031305	.103264	21.9101	.032203	.112062	21.75165	.044728	.114984
13317	25.78403	.028475	.075634	22.40266	.042108	.063609	25.96447	.026536	.068356
15842	24.4119	.031503	.106287	24.87191	.03543	.113267	31.93979	.048357	.119581
14799	24.62137	.031375	.101176	25.9849	.043449	.117912	23.95738	.048527	.104764
13778	24.51872	.031469	.103268	25.52567	.043751	.121584	23.41277	.035712	.106952
12924	24.24869	.031232	.092591	25.42089	.044182	.108726	22.1663	.034639	.088026
14397	24.99019	.030438	.111656	24.26879	.032679	.113261	24.12505	.035307	.12756
15518	24.28886	.031503	.108115	25.02062	.043571	.131086	32.0792	.048407	.12644
14444	24.86362	.030055	.110462	21.89144	.030061	.136271	24.03343	.031958	.110457
16326	24.87822	.031147	.108483	24.16201	.036228	.114009	32.05799	.048334	.112359
13708	24.22998	.031419	.094397	25.40208	.044672	.113657	22.79707	.036889	.108004
13418	24.35579	.031107	.092486	22.18446	.034243	.094444	20.14789	.036862	.137124
12643	23.54868	.031478	.07903	21.50545	.042052	.07804	29.52002	.055674	.067577
16160	24.78526	.031075	.108199	21.99443	.031473	.12996	23.61509	.034363	.10695
13278	24.77067	.030328	.078268	25.8861	.041938	.090179	24.70089	.051479	.108901
16238	24.76233	.031178	.107098	25.657	.044426	.127357	23.9369	.03647	.110362
14485	24.82708	.029947	.110169	25.82613	.042871	.137658	21.69872	.042744	.136415
15876	24.39148	.03129	.103517	21.26989	.033831	.141016	23.85732	.046561	.110602
13984	25.04834	.030739	.112958	25.92046	.043747	.144397	32.42207	.047871	.128246
14809	24.55962	.031401	.101541	22.48333	.033241	.107259	32.96633	.038694	.102337
15164	24.35327	.031487	.106782	23.51573	.035424	.107577	24.82812	.035767	.11425
15880	24.35432	.031291	.103313	23.38601	.036999	.102187	31.38782	.048629	.093861
14378	24.99591	.030427	.111872	21.73036	.04317	.14446	24.08253	.035326	.127739
15226	24.50746	.031483	.106132	25.27761	.043633	.127392	21.91924	.034036	.147858
12745	24.01907	.031437	.077747	21.54163	.04668	.069275	24.18501	.034278	.072397
15254	24.98682	.031517	.103299	22.29998	.032468	.106739	27.39827	.047649	.115612
13129	23.34786	.03097	.081729	21.58221	.050577	.073305	29.16678	.056878	.069036
15755	24.58333	.031438	.102544	25.75478	.043515	.119438	23.4088	.035768	.105957
14273	24.96815	.030373	.111592	21.90139	.03044	.139849	21.72496	.043238	.142115
16211	24.85922	.031156	.108223	21.88392	.044023	.126319	35.10471	.037473	.118341
15807	24.61608	.03143	.102694	25.85961	.043345	.11844	21.53537	.03521	.142061
13105	23.83729	.029728	.0679	21.6469	.040117	.07732	22.67056	.041126	.084004
15557	23.57708	.040498	.099638	24.55567	.031452	.102966	22.68236	.044001	.111258
14524	23.93419	.03645	.0967	23.10507	.036297	.105973	21.67844	.034055	.090736
12833	23.68946	.031224	.077547	22.46369	.03933	.090475	23.64695	.035385	.080283
14640	23.76694	.039231	.094811	25.634	.044281	.120236	22.06681	.035852	.097364
13941	24.97562	.044869	.157726	21.73796	.043491	.143932	24.26443	.033422	.113186
16039	23.88208	.042569	.103389	25.24279	.045131	.120741	26.79963	.050899	.112855
16351	24.65495	.044058	.134936	22.00702	.033099	.146069	24.10512	.036246	.114887
12952	23.73675	.031806	.070849	22.54885	.042556	.086178	29.58502	.055458	.068625
15353	23.29126	.041846	.108209	22.50779	.043884	.114838	24.87329	.035823	.116311
14436	24.68413	.046122	.138616	25.83871	.042977	.138536	21.70374	.042853	.1374
13256	24.41232	.024457	.076223	24.45635	.030436	.073849	31.06857	.046586	.06834
12960	23.76454	.031135	.069891	23.59026	.031845	.078927	21.26938	.035577	.092171
14790	23.86389	.038772	.095591	22.68516	.044094	.109137	22.87473	.034747	.096184
15190	23.27201	.042065	.108736	22.24727	.032817	.102277	23.53143	.035158	.108032
15792	23.63681	.040383	.0995	26.98693	.046856	.114237	33.42787	.038425	.105457
15948	24.19812	.043179	.112644	22.03925	.032071	.118763	24.22969	.046258	.113486
15344	23.23735	.04183	.10968	24.256	.031494	.10873	23.56119	.035271	.108789
13262	24.37648	.024653	.07609	21.81211	.035518	.092613	24.75193	.050888	.108442
14391	24.81126	.045581	.145805	22.24921	.031653	.152563	24.0912	.035133	.125853
14094	24.83849	.045874	.147767	24.95507	.030318	.111404	24.00667	.035235	.125579
15949	24.18254	.043137	.112012	25.56912	.044557	.12388	23.83555	.036583	.106227
16303	24.28341	.043475	.116097	23.85455	.036574	.107718	34.42112	.037806	.111436
15602	23.48936	.040743	.101942	22.13663	.033001	.104216	33.52948	.038327	.108638
14522	23.92432	.036255	.097223	25.87592	.043133	.112579	21.1954	.033968	.105792
16246	24.38406	.043624	.120656	25.64948	.044421	.126569	23.51815	.034723	.10646
16430	24.80663	.044302	.145035	21.81819	.043636	.135492	22.17062	.032782	.14935
15961	24.19671	.043162	.112629	22.04437	.032083	.118722	23.86082	.036561	.106508
12720	23.81292	.029191	.073132	21.78533	.037398	.08121	25.97489	.044035	.088438
14861	23.81505	.039603	.096496	26.13511	.043244	.116234	23.37465	.035863	.105062
14084	24.96332	.045432	.156774	22.28072	.03207	.15469	32.44567	.047629	.129524
12600	23.93833	.027578	.065899	25.33953	.045836	.086613	30.19184	.052158	.064421
13089	23.61958	.033334	.07386	22.40121	.044027	.088649	21.61124	.038828	.116101
16091	24.28573	.043676	.116381	21.79777	.044412	.120279	21.58271	.03044	.115047
15943	24.03084	.043054	.107258	23.09692	.035306	.105249	21.4234	.03056	.111666
13244	23.53554	.035273	.076843	24.77723	.047397	.100246	25.34504	.07042	.111401
15870	24.90983	.045598	.15267	24.27424	.032694	.113342	22.26988	.031887	.154026
15722	23.63467	.040332	.099106	24.83523	.048259	.111024	33.40898	.038444	.105232
13800	23.65027	.040663	.100271	22.77958	.033083	.099378	24.7014	.035072	.103744
13605	23.94547	.035645	.096344	22.44642	.033402	.097569	19.78774	.036668	.143932
14867	23.7998	.039795	.09699	24.67056	.031362	.101366	22.90796	.043935	.107732
16081	24.29188	.043695	.116646	25.55857	.044617	.125212	23.38216	.034834	.105886
15117	23.30839	.041497	.107232	25.1078	.043745	.128818	21.79088	.034472	.149345
14992	23.37078	.041054	.105126	22.59894	.043879	.112936	21.76707	.034802	.147036
16343	24.4649	.043914	.124405	22.02173	.031741	.127079	23.93015	.036468	.110793
14330	24.85324	.045558	.148605	21.8469	.030543	.138885	24.09071	.035222	.126842
15505	23.29336	.0413	.107575	24.34032	.031502	.107251	21.8062	.034673	.149716
15565	23.58962	.040476	.099042	22.51031	.0331	.104198	21.94106	.032959	.105209
12590	23.97306	.027328	.064563	22.8436	.03996	.081958	21.71427	.038325	.115173
14600	23.75478	.038486	.098015	22.04222	.044708	.110938	30.84894	.04876	.076029
15310	23.32385	.042179	.107163	22.59735	.043693	.115666	23.46128	.035087	.106672
14547	23.89619	.036945	.097697	23.0884	.03637	.106836	19.7179	.036259	.145418
13009	23.57745	.032274	.074791	21.07643	.034608	.095248	29.85732	.05355	.072052
15029	23.27564	.041353	.10818	22.52107	.043848	.114395	24.88649	.035566	.116681
14240	24.76679	.046146	.143361	25.85459	.043282	.139881	21.85706	.028752	.132051
14838	23.68266	.040098	.097102	25.80451	.043604	.119391	22.67505	.04408	.111525
15071	23.41393	.041027	.103608	21.71174	.034746	.145946	25.18714	.047834	.117807
12608	24.00263	.026592	.064386	25.43328	.045305	.085279	21.50872	.035541	.089795
12696	23.99275	.026627	.065046	25.42177	.045292	.085673	24.97944	.054181	.109614
16051	23.8588	.042348	.102455	22.88483	.035722	.105096	23.66844	.046704	.110193
12684	24.01273	.026285	.064807	22.01624	.03756	.07501	22.89175	.039329	.081784
13164	23.53767	.034393	.076839	24.75239	.053033	.09931	24.67642	.034396	.082405
13180	23.70859	.035012	.075807	22.6604	.04557	.093589	25.4332	.066686	.109767
