	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)
VARIABLES	fig3_panelA	fig3_panelB	fig3_panelC	fig3_panelD	text_1930_farm_low	text_1930_farm_med	text_1930_farm_high	text_1930_val_low	text_1930_val_med	text_1930_val_high	text_1930_val_tot	fig3_rev	text_ratio_pdv_h	text_ratio_pdv_m	text_ratio_pdv_hm	t2_landvalue_a	text_tot_cost	t2_landvalue_b	text_1930_farm_low	text_1930_farm_med	text_1930_farm_high	text_1930_val_low	text_1930_val_med	text_1930_val_high
																								
control_corn_a_c_1925		0.4018882349	-0.2722365521	0.0000000000																				
		(0.1482521880)	(0.2690789193)	(0.2212957570)																				
control_corn_a_c_1930		0.0903005789	-0.4423487761	0.0000000000																				
		(0.1482521880)	(0.2690789193)	(0.2212957570)																				
control_corn_a_c_1940		-0.1298592747	-0.3811543546	-0.3056458565								-1.320**				-0.306								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.345)				(0.243)								
control_corn_a_c_1945		-0.1967351359	-0.1770228533	-0.0211931154								0.279				-0.021								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.272)				(0.220)								
control_corn_a_c_1950		-0.3215936541	-0.4282688015	-0.4581136465								-0.612				-0.437*								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.313)				(0.213)								
control_corn_a_c_1954		-0.0460764606	-0.0383464130	-0.0726027347								-0.493				-0.094								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.427)				(0.239)								
control_corn_a_c_1959		-0.1200172010	0.0655023297	-0.0454226983								-0.214				-0.069								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.410)				(0.287)								
control_corn_a_c_1964		-0.0568904384	0.1555425979	0.1080151223								-0.228				0.115								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.462)				(0.281)								
control_corn_a_c_1969		0.2087801517	0.0322229753	0.0022360135								0.041				0.019								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.523)				(0.268)								
o.control_corn_a_c_1974		-	-	-								-				-								
																								
control_corn_a_c_1978		0.4040756559	-0.5177458495	-0.7369386495								0.113				-0.741*								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.587)				(0.288)								
control_corn_a_c_1982		0.3759692371	-0.2768058310	-0.5669683213								0.134				-0.595								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.614)				(0.327)								
control_corn_a_c_1987		0.4765865875	-0.3604921007	-0.5530093547								0.055				-0.560								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.637)				(0.320)								
control_corn_a_c_1992		0.6894624061	-0.3081927012	-0.4644749613								0.368				-0.426								
		(0.1482521880)	(0.2690789193)	(0.2212957570)								(0.730)				(0.306)								
o.control_corn_a_c_1997		-	-	-								-				-								
																								
control_wheat_a_c_1910		0.5306822506	0.3754699743	-0.0000000000																				
		(0.1072691608)	(0.1953881188)	(0.1603138023)																				
control_wheat_a_c_1920		0.1106475093	-0.1417417749	-0.0000000000																				
		(0.1072691608)	(0.1953881188)	(0.1603138023)																				
control_wheat_a_c_1925		-0.0351136948	0.0118608189	0.0000000000																				
		(0.1072691608)	(0.1953881188)	(0.1603138023)																				
control_wheat_a_c_1930		0.0692052020	-0.0025542035	0.0000000000																				
		(0.1072691608)	(0.1953881188)	(0.1603138023)																				
control_wheat_a_c_1940		-0.0141820219	-0.4141944220	-0.6965787376								-0.533*				-0.697**								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.270)				(0.186)								
control_wheat_a_c_1945		-0.0322752265	-0.5090395277	-0.7201756090								-0.233				-0.720**								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.196)				(0.180)								
control_wheat_a_c_1950		0.0414419850	-0.4331955627	-0.7682040787								-0.243				-0.791**								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.234)				(0.175)								
control_wheat_a_c_1954		0.0783352467	-0.2219662631	-0.5600496351								-0.501				-0.537*								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.298)				(0.221)								
control_wheat_a_c_1959		-0.0042713479	-0.1539041751	-0.5279983194								-0.395				-0.509*								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.294)				(0.235)								
control_wheat_a_c_1964		-0.0552354825	-0.1680373726	-0.4504439544								-0.324				-0.446								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.292)				(0.231)								
control_wheat_a_c_1969		-0.0400314220	-0.0692797403	-0.3057395769								0.155				-0.329								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.365)				(0.210)								
o.control_wheat_a_c_1974		-	-	-								-				-								
																								
control_wheat_a_c_1978		-0.0849061653	-0.2446058624	-0.5687011063								0.540				-0.577*								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.413)				(0.232)								
control_wheat_a_c_1982		-0.0584925377	-0.4245458882	-0.7760098303								0.462				-0.742**								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.416)				(0.258)								
control_wheat_a_c_1987		0.0291895339	-0.2678438518	-0.5804939907								0.410				-0.583*								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.436)				(0.273)								
control_wheat_a_c_1992		-0.0238958617	-0.4921222779	-0.7621292285								0.883				-0.785**								
		(0.1072691608)	(0.1953881188)	(0.1603138023)								(0.489)				(0.261)								
o.control_wheat_a_c_1997		-	-	-								-				-								
																								
control_hay_a_c_1910		0.4879411271	-1.00332e+00	-0.0000000000																				
		(0.1417661664)	(0.2922283616)	(0.2339519541)																				
control_hay_a_c_1920		0.3107292662	-0.0982359874	-0.0000000000																				
		(0.1417661664)	(0.2922283616)	(0.2339519541)																				
control_hay_a_c_1925		-0.1697865774	-0.7920617775	0.0000000000																				
		(0.1417661664)	(0.2922283616)	(0.2339519541)																				
control_hay_a_c_1930		-0.3930899063	-0.8469796193	0.0000000000																				
		(0.1417661664)	(0.2922283616)	(0.2339519541)																				
control_hay_a_c_1940		-0.3897925084	-1.23660e+00	-0.5274656544								-0.076				-0.527								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.460)				(0.317)								
control_hay_a_c_1945		-0.5552034593	-0.8241568731	-0.0963505330								-0.098				-0.096								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.348)				(0.257)								
control_hay_a_c_1950		-0.5606621072	-0.7637621091	-0.0115385470								0.300				-0.010								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.317)				(0.267)								
control_hay_a_c_1954		-0.3938624438	-0.7302454516	0.1176121014								0.052				0.116								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.428)				(0.291)								
control_hay_a_c_1959		-0.3216513945	-0.7683936430	0.0128159862								0.313				0.015								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.415)				(0.342)								
control_hay_a_c_1964		-0.2127500765	-0.3959928731	0.3786251053								0.654				0.374								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.422)				(0.304)								
control_hay_a_c_1969		-0.2862656861	-0.5980778254	0.0775777388								0.924				0.080								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.503)				(0.290)								
o.control_hay_a_c_1974		-	-	-								-				-								
																								
control_hay_a_c_1978		-0.5783654463	-0.4478317806	0.0882096290								1.445**				0.094								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.540)				(0.337)								
control_hay_a_c_1982		-0.2807776270	-0.0456369232	0.3801270816								1.698**				0.378								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.607)				(0.429)								
control_hay_a_c_1987		-0.2608754833	-0.1960599108	0.2598097635								1.614*				0.264								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.629)				(0.416)								
control_hay_a_c_1992		-0.3693841140	0.0708824630	0.4586186354								1.558*				0.451								
		(0.1417661664)	(0.2922283616)	(0.2339519541)								(0.753)				(0.365)								
o.control_hay_a_c_1997		-	-	-								-				-								
																								
control_cotton_a_c_1910		0.7312584615	0.4905369260	-0.0000000000																				
		(0.1100765990)	(0.1854986763)	(0.1473920750)																				
control_cotton_a_c_1920		0.2159437277	-0.0591837120	-0.0000000000																				
		(0.1100765990)	(0.1854986763)	(0.1473920750)																				
control_cotton_a_c_1925		0.3822974853	-0.0862783871	-0.0000000000																				
		(0.1100765990)	(0.1854986763)	(0.1473920750)																				
control_cotton_a_c_1930		0.1650947030	-0.0225628223	-0.0000000000																				
		(0.1100765990)	(0.1854986763)	(0.1473920750)																				
control_cotton_a_c_1940		0.2697422987	-0.4250974052	-0.5953093358								-0.859**				-0.595**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.222)				(0.180)								
control_cotton_a_c_1945		0.0620468102	-0.5507381974	-0.6597446293								-0.780**				-0.660**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.177)				(0.158)								
control_cotton_a_c_1950		-0.0466237271	-0.7274227508	-0.8458393910								-0.494*				-0.862**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.205)				(0.168)								
control_cotton_a_c_1954		-0.0516585333	-0.7205204145	-0.8315408886								-1.072**				-0.815**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.287)				(0.179)								
control_cotton_a_c_1959		-0.1655487385	-0.7606872163	-0.8891018153								-1.266**				-0.872**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.278)				(0.201)								
control_cotton_a_c_1964		-0.3858399653	-0.8823044655	-0.9295279825								-1.237**				-0.932**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.305)				(0.198)								
control_cotton_a_c_1969		-0.4536046289	-0.9462680344	-1.00972e+00								-1.081**				-1.024**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.311)				(0.179)								
o.control_cotton_a_c_1974		-	-	-								-				-								
																								
control_cotton_a_c_1978		-0.3096986589	-0.9546230037	-1.04941e+00								-1.087**				-1.050**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.343)				(0.219)								
control_cotton_a_c_1982		-0.3176776970	-1.13444e+00	-1.22057e+00								-0.944**				-1.198**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.364)				(0.236)								
control_cotton_a_c_1987		-0.2848188375	-1.19606e+00	-1.23516e+00								-0.952*				-1.232**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.386)				(0.257)								
control_cotton_a_c_1992		-0.2247458239	-0.9925038547	-1.03869e+00								-0.821				-1.064**								
		(0.1100765990)	(0.1854986763)	(0.1473920750)								(0.422)				(0.255)								
o.control_cotton_a_c_1997		-	-	-								-				-								
																								
control_obr_a_c_1910		0.6153534404	0.7892229572	-0.0000000000																				
		(0.1766557911)	(0.2966787767)	(0.2385109276)																				
control_obr_a_c_1920		0.8525345818	0.7443616311	-0.0000000000																				
		(0.1766557911)	(0.2966787767)	(0.2385109276)																				
control_obr_a_c_1925		0.4066252418	0.5930439175	-0.0000000000																				
		(0.1766557911)	(0.2966787767)	(0.2385109276)																				
control_obr_a_c_1930		-0.0633028868	0.4356583740	0.0000000000																				
		(0.1766557911)	(0.2966787767)	(0.2385109276)																				
control_obr_a_c_1940		0.2445746930	0.4078554538	-0.2469563029								0.209				-0.247								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.339)				(0.265)								
control_obr_a_c_1945		0.0790952907	0.3024124039	-0.2120252134								-0.635**				-0.212								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.242)				(0.228)								
control_obr_a_c_1950		0.1590837454	0.5489998114	-0.0251212120								-0.264				-0.034								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.284)				(0.237)								
control_obr_a_c_1954		0.0472459976	0.7935115618	0.3078274903								-0.026				0.316								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.361)				(0.287)								
control_obr_a_c_1959		-0.1149074010	0.5783953955	0.1659621790								0.187				0.176								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.342)				(0.305)								
control_obr_a_c_1964		-0.0957021113	0.6843156019	0.4144430152								0.207				0.410								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.386)				(0.281)								
control_obr_a_c_1969		0.0286813095	0.6264630109	0.3887626995								-0.477				0.382								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.405)				(0.268)								
o.control_obr_a_c_1974		-	-	-								-				-								
																								
control_obr_a_c_1978		0.5089546061	0.9471705458	0.6538274379								-0.295				0.657*								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.497)				(0.301)								
control_obr_a_c_1982		0.5781680602	1.0877501071	0.7585803229								-0.233				0.770*								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.507)				(0.359)								
control_obr_a_c_1987		1.0081287237	1.1476572540	0.8079880984								-0.651				0.812*								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.526)				(0.392)								
control_obr_a_c_1992		1.1071344315	1.4203042063	1.0328957384								-0.811				1.015**								
		(0.1766557911)	(0.2966787767)	(0.2385109276)								(0.554)				(0.358)								
o.control_obr_a_c_1997		-	-	-								-				-								
																								
control_cows_a_1910		5.4519605524	2.7697040192	0.0000000000																				
		(0.7259540814)	(1.2303672945)	(0.9626275611)																				
control_cows_a_1920		5.2545815839	2.3622742138	-0.0000000000																				
		(0.7259540814)	(1.2303672945)	(0.9626275611)																				
control_cows_a_1925		5.1820323304	1.6509782731	0.0000000000																				
		(0.7259540814)	(1.2303672945)	(0.9626275611)																				
control_cows_a_1930		4.6802006016	2.1586291005	0.0000000000																				
		(0.7259540814)	(1.2303672945)	(0.9626275611)																				
control_cows_a_1940		3.8484294589	1.9365554389	-0.9036807898								0.581				-0.904								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.699)				(1.173)								
control_cows_a_1945		3.4831965663	2.3324014383	-0.1316403603								0.594				-0.132								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.364)				(1.059)								
control_cows_a_1950		2.5660566393	2.2800299338	-0.0071216961								2.152				-0.064								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.370)				(1.077)								
control_cows_a_1954		2.9449272436	1.7250919009	-0.4461553374								-0.868				-0.389								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.679)				(1.150)								
control_cows_a_1959		3.5629173725	2.3846048183	0.4409230722								-0.491				0.482								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.634)				(1.309)								
control_cows_a_1964		3.7235330032	3.0300336533	1.5939603533								-2.340				1.613								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.628)				(1.399)								
control_cows_a_1969		3.4896810699	2.2924619588	0.9666073176								0.619				0.906								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(1.831)				(1.385)								
o.control_cows_a_1974		-	-	-								-				-								
																								
control_cows_a_1978		3.1352698912	0.5318857741	-0.6311053508								-0.103				-0.663								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(2.127)				(1.646)								
control_cows_a_1982		2.5895475075	0.4084683923	-0.7430385135								-1.113				-0.659								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(2.395)				(1.782)								
control_cows_a_1987		1.1386870975	0.5399114545	-0.7024932038								-0.001				-0.716								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(2.458)				(1.822)								
control_cows_a_1992		2.4200428048	0.4132745509	-0.8620542580								0.760				-0.901								
		(0.7259540814)	(1.2303672945)	(0.9626275611)								(2.733)				(1.745)								
o.control_cows_a_1997		-	-	-								-				-								
																								
control_pigs_a_1910		0.2027863736	-2.37106e+00	-0.0000000000																				
		(0.3063249856)	(0.6744822529)	(0.5300669617)																				
control_pigs_a_1920		0.6233436194	-0.4341077800	-0.0000000000																				
		(0.3063249856)	(0.6744822529)	(0.5300669617)																				
control_pigs_a_1925		0.1866591421	-0.8848146233	-0.0000000000																				
		(0.3063249856)	(0.6744822529)	(0.5300669617)																				
control_pigs_a_1930		0.9051869045	-0.2451529768	0.0000000000																				
		(0.3063249856)	(0.6744822529)	(0.5300669617)																				
control_pigs_a_1940		0.9541995469	-0.1496747923	-0.1609918304								-0.593				-0.161								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.588)				(0.352)								
control_pigs_a_1945		1.1576042282	0.1131781574	0.0899838565								-0.989**				0.090								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.374)				(0.329)								
control_pigs_a_1950		1.5142745364	0.0818168287	0.1322367471								-0.039				0.123								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.381)				(0.350)								
control_pigs_a_1954		1.3615561901	-0.0573024053	0.1584031549								-0.284				0.168								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.445)				(0.376)								
control_pigs_a_1959		1.0287485688	0.2292192471	0.3649451045								-0.394				0.378								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.435)				(0.420)								
control_pigs_a_1964		0.5578293504	-0.5742506217	-0.4336676973								-0.460				-0.440								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.458)				(0.458)								
control_pigs_a_1969		0.3161151148	-0.7662532931	-0.5955700072								-0.634				-0.602								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.571)				(0.458)								
o.control_pigs_a_1974		-	-	-								-				-								
																								
control_pigs_a_1978		-0.0915002612	-0.5239536786	-0.3806416796								0.357				-0.375								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.731)				(0.496)								
control_pigs_a_1982		0.0319954678	0.2126301319	0.1443243761								0.718				0.156								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.772)				(0.539)								
control_pigs_a_1987		-0.0942256088	-0.6547479613	-0.7496130098								0.571				-0.743								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.849)				(0.539)								
control_pigs_a_1992		-0.1625833994	-1.12830e+00	-1.22323e+00								0.060				-1.247*								
		(0.3063249856)	(0.6744822529)	(0.5300669617)								(0.961)				(0.547)								
o.control_pigs_a_1997		-	-	-								-				-								
																								
control_chickens_a_1910		0.9151182050	0.1994924898	0.0000000000																				
		(0.1337070303)	(0.2844121131)	(0.2236577517)																				
control_chickens_a_1920		0.1819070285	-0.4070036664	0.0000000000																				
		(0.1337070303)	(0.2844121131)	(0.2236577517)																				
control_chickens_a_1925		0.5289191421	-0.0023726108	-0.0000000000																				
		(0.1337070303)	(0.2844121131)	(0.2236577517)																				
control_chickens_a_1930		0.7331237582	0.2340598928	-0.0000000000																				
		(0.1337070303)	(0.2844121131)	(0.2236577517)																				
control_chickens_a_1940		1.0174310604	0.5426550669	0.4633205550								0.184				0.463**								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.246)				(0.170)								
control_chickens_a_1945		0.9478480822	0.5043350029	0.3599182910								0.328				0.360*								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.196)				(0.166)								
control_chickens_a_1950		0.8771350435	0.8994457417	0.7324999575								0.384				0.710**								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.220)				(0.200)								
control_chickens_a_1954		0.7937745668	0.7498890608	0.5331981174								0.196				0.556**								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.265)				(0.210)								
control_chickens_a_1959		0.7303724849	0.5557795939	0.3510280271								0.516*				0.375								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.252)				(0.235)								
control_chickens_a_1964		0.5369415021	0.5461535015	0.2881315026								0.613*				0.283								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.282)				(0.245)								
control_chickens_a_1969		0.5310218733	0.6463943605	0.3939259537								0.942**				0.375								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.340)				(0.239)								
o.control_chickens_a_1974		-	-	-								-				-								
																								
control_chickens_a_1978		0.4768291803	0.7048045262	0.4306058648								0.333				0.432								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.405)				(0.247)								
control_chickens_a_1982		0.3123451970	0.8088337017	0.5649977676								0.353				0.596*								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.435)				(0.273)								
control_chickens_a_1987		0.0271697204	1.3141800272	1.0562459606								0.724				1.062**								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.478)				(0.290)								
control_chickens_a_1992		0.2239911568	1.2849052569	1.0882519913								0.818				1.050**								
		(0.1337070303)	(0.2844121131)	(0.2236577517)								(0.540)				(0.275)								
o.control_chickens_a_1997		-	-	-								-				-								
																								
lcontrol_farmland_a_1_1910			0.2177177199	0.0000000000																				
			(0.1454184099)	(0.1206444891)																				
lcontrol_farmland_a_1_1920			0.1530426236	-0.0000000000																				
			(0.1454184099)	(0.1206444891)																				
lcontrol_farmland_a_1_1925			-0.2382720931	0.0000000000																				
			(0.1454184099)	(0.1206444891)																				
lcontrol_farmland_a_1_1930			-0.0722273064	0.0000000000																				
			(0.1454184099)	(0.1206444891)																				
lcontrol_farmland_a_1_1940			0.4202055739	0.4736014272								0.189				0.474**								
			(0.1454184099)	(0.1206444891)								(0.260)				(0.173)								
lcontrol_farmland_a_1_1945			0.3196788977	0.4026830388								-0.036				0.403**								
			(0.1454184099)	(0.1206444891)								(0.151)				(0.146)								
lcontrol_farmland_a_1_1950			0.2607457287	0.3916215615								0.229				0.400**								
			(0.1454184099)	(0.1206444891)								(0.186)				(0.139)								
lcontrol_farmland_a_1_1954			0.0265191526	0.2387887005								0.489*				0.230								
			(0.1454184099)	(0.1206444891)								(0.244)				(0.164)								
lcontrol_farmland_a_1_1959			0.1325409033	0.3563148279								0.090				0.350								
			(0.1454184099)	(0.1206444891)								(0.244)				(0.200)								
lcontrol_farmland_a_1_1964			-0.0546298000	0.2174620654								0.260				0.215								
			(0.1454184099)	(0.1206444891)								(0.241)				(0.193)								
lcontrol_farmland_a_1_1969			-0.0359197446	0.1529353099								-0.016				0.162								
			(0.1454184099)	(0.1206444891)								(0.296)				(0.160)								
o.lcontrol_farmland_a_1_1974			-	-								-				-								
																								
lcontrol_farmland_a_1_1978			-0.0670745059	0.0669624849								-0.112				0.071								
			(0.1454184099)	(0.1206444891)								(0.337)				(0.183)								
lcontrol_farmland_a_1_1982			-0.1587294605	-0.0171975844								-0.193				-0.030								
			(0.1454184099)	(0.1206444891)								(0.332)				(0.206)								
lcontrol_farmland_a_1_1987			-0.3062145633	-0.1458013782								0.138				-0.144								
			(0.1454184099)	(0.1206444891)								(0.334)				(0.223)								
lcontrol_farmland_a_1_1992			-0.2077555469	-0.1145922348								-0.024				-0.108								
			(0.1454184099)	(0.1206444891)								(0.397)				(0.212)								
o.lcontrol_farmland_a_1_1997			-	-								-				-								
																								
lcontrol_farmland_a_2_1910			-0.2057099007	-0.0000000000																				
			(0.1238251825)	(0.1050499918)																				
lcontrol_farmland_a_2_1920			-0.4258068741	-0.0000000000																				
			(0.1238251825)	(0.1050499918)																				
lcontrol_farmland_a_2_1925			-0.1376743297	-0.0000000000																				
			(0.1238251825)	(0.1050499918)																				
lcontrol_farmland_a_2_1930			-0.0612244680	-0.0000000000																				
			(0.1238251825)	(0.1050499918)																				
lcontrol_farmland_a_2_1940			-0.1677779356	-0.2060672055								-0.004				-0.206								
			(0.1238251825)	(0.1050499918)								(0.192)				(0.140)								
lcontrol_farmland_a_2_1945			-0.1289407373	-0.1752216378								-0.293*				-0.175								
			(0.1238251825)	(0.1050499918)								(0.126)				(0.114)								
lcontrol_farmland_a_2_1950			-0.2177860714	-0.2961747369								-0.423**				-0.300**								
			(0.1238251825)	(0.1050499918)								(0.143)				(0.105)								
lcontrol_farmland_a_2_1954			-0.1455285308	-0.2793700310								-0.572**				-0.276*								
			(0.1238251825)	(0.1050499918)								(0.185)				(0.125)								
lcontrol_farmland_a_2_1959			-0.1760152464	-0.3399196049								-0.416*				-0.336*								
			(0.1238251825)	(0.1050499918)								(0.180)				(0.147)								
lcontrol_farmland_a_2_1964			-0.1955105023	-0.3752894854								-0.382				-0.376*								
			(0.1238251825)	(0.1050499918)								(0.195)				(0.150)								
lcontrol_farmland_a_2_1969			-0.1719271485	-0.3190929915								-0.327				-0.322*								
			(0.1238251825)	(0.1050499918)								(0.235)				(0.140)								
o.lcontrol_farmland_a_2_1974			-	-								-				-								
																								
lcontrol_farmland_a_2_1978			-0.0371929154	-0.2260327432								-0.577*				-0.225								
			(0.1238251825)	(0.1050499918)								(0.285)				(0.157)								
lcontrol_farmland_a_2_1982			0.1180651198	-0.1208183354								-0.477				-0.116								
			(0.1238251825)	(0.1050499918)								(0.299)				(0.182)								
lcontrol_farmland_a_2_1987			0.2330672079	0.0001942347								-0.540				0.001								
			(0.1238251825)	(0.1050499918)								(0.287)				(0.201)								
lcontrol_farmland_a_2_1992			0.0702787457	-0.0902385940								-0.287				-0.097								
			(0.1238251825)	(0.1050499918)								(0.310)				(0.199)								
o.lcontrol_farmland_a_2_1997			-	-								-				-								
																								
lcontrol_farmland_a_3_1910			-0.0636098549	0.0000000000																				
			(0.0767090672)	(0.0625848330)																				
lcontrol_farmland_a_3_1920			0.2049315523	0.0000000000																				
			(0.0767090672)	(0.0625848330)																				
lcontrol_farmland_a_3_1925			0.1347738873	0.0000000000																				
			(0.0767090672)	(0.0625848330)																				
lcontrol_farmland_a_3_1930			0.1577680125	0.0000000000																				
			(0.0767090672)	(0.0625848330)																				
lcontrol_farmland_a_3_1940			0.2467323190	0.1574262428								0.001				0.157**								
			(0.0767090672)	(0.0625848330)								(0.117)				(0.056)								
lcontrol_farmland_a_3_1945			0.1873301746	0.0933137063								-0.104				0.093								
			(0.0767090672)	(0.0625848330)								(0.087)				(0.054)								
lcontrol_farmland_a_3_1950			-0.0438574271	-0.1105930897								-0.080				-0.106								
			(0.0767090672)	(0.0625848330)								(0.089)				(0.055)								
lcontrol_farmland_a_3_1954			-0.0985863454	-0.1331608196								-0.090				-0.138*								
			(0.0767090672)	(0.0625848330)								(0.097)				(0.065)								
lcontrol_farmland_a_3_1959			-0.1699357398	-0.1802804400								-0.161				-0.185*								
			(0.0767090672)	(0.0625848330)								(0.100)				(0.074)								
lcontrol_farmland_a_3_1964			-0.0604762829	-0.0722067270								-0.087				-0.072								
			(0.0767090672)	(0.0625848330)								(0.094)				(0.068)								
lcontrol_farmland_a_3_1969			-0.0773387018	-0.0839336390								-0.188				-0.080								
			(0.0767090672)	(0.0625848330)								(0.144)				(0.067)								
o.lcontrol_farmland_a_3_1974			-	-								-				-								
																								
lcontrol_farmland_a_3_1978			0.0254023485	0.0655569665								-0.275				0.066								
			(0.0767090672)	(0.0625848330)								(0.178)				(0.090)								
lcontrol_farmland_a_3_1982			0.1160525975	0.1700351629								-0.264				0.164								
			(0.0767090672)	(0.0625848330)								(0.140)				(0.094)								
lcontrol_farmland_a_3_1987			0.1432192610	0.1793268762								-0.374**				0.179								
			(0.0767090672)	(0.0625848330)								(0.136)				(0.098)								
lcontrol_farmland_a_3_1992			0.0091094738	0.0173555183								-0.357*				0.024								
			(0.0767090672)	(0.0625848330)								(0.150)				(0.144)								
o.lcontrol_farmland_a_3_1997			-	-								-				-								
																								
lcontrol_cropland_f_1_1910			1.5827952048	0.0000000000																				
			(0.2091520231)	(0.1999016695)																				
lcontrol_cropland_f_1_1920			1.6293537004	0.0000000000																				
			(0.2091520231)	(0.1999016695)																				
lcontrol_cropland_f_1_1925			1.6465966431	0.0000000000																				
			(0.2091520231)	(0.1999016695)																				
lcontrol_cropland_f_1_1930			-0.0251271088	-0.0000000000																				
			(0.2091520231)	(0.1999016695)																				
lcontrol_cropland_f_1_1940			0.6116327008	0.5717655092								0.227				0.572*								
			(0.2091520231)	(0.1999016695)								(0.373)				(0.271)								
lcontrol_cropland_f_1_1945			0.2422946611	0.3550609713								-0.631*				0.355								
