msa	msacode	year	quarter	index_msa
"Texarkana, TX-Texarkana, AR"	45500	1993	3	97.09
"Texarkana, TX-Texarkana, AR"	45500	1993	4	95.59
"Texarkana, TX-Texarkana, AR"	45500	1994	1	93.76
"Texarkana, TX-Texarkana, AR"	45500	1994	2	97.66
"Texarkana, TX-Texarkana, AR"	45500	1994	3	95.95
"Texarkana, TX-Texarkana, AR"	45500	1994	4	94.28
"Texarkana, TX-Texarkana, AR"	45500	1995	1	100
"Texarkana, TX-Texarkana, AR"	45500	1995	2	101.66
"Texarkana, TX-Texarkana, AR"	45500	1995	3	101.54
"Texarkana, TX-Texarkana, AR"	45500	1995	4	101.93
"Texarkana, TX-Texarkana, AR"	45500	1996	1	101.76
"Texarkana, TX-Texarkana, AR"	45500	1996	2	104.6
"Texarkana, TX-Texarkana, AR"	45500	1996	3	104.69
"Texarkana, TX-Texarkana, AR"	45500	1996	4	105.64
"Texarkana, TX-Texarkana, AR"	45500	1997	1	105.47
"Texarkana, TX-Texarkana, AR"	45500	1997	2	109.39
"Texarkana, TX-Texarkana, AR"	45500	1997	3	106.67
"Texarkana, TX-Texarkana, AR"	45500	1997	4	109.77
"Texarkana, TX-Texarkana, AR"	45500	1998	1	109.76
"Texarkana, TX-Texarkana, AR"	45500	1998	2	108.9
"Texarkana, TX-Texarkana, AR"	45500	1998	3	110.42
"Texarkana, TX-Texarkana, AR"	45500	1998	4	111.8
"Texarkana, TX-Texarkana, AR"	45500	1999	1	110.92
"Texarkana, TX-Texarkana, AR"	45500	1999	2	112.19
"Texarkana, TX-Texarkana, AR"	45500	1999	3	109.78
"Texarkana, TX-Texarkana, AR"	45500	1999	4	109.91
"Texarkana, TX-Texarkana, AR"	45500	2000	1	115.16
"Texarkana, TX-Texarkana, AR"	45500	2000	2	115.04
"Texarkana, TX-Texarkana, AR"	45500	2000	3	116.78
"Texarkana, TX-Texarkana, AR"	45500	2000	4	114.97
"Texarkana, TX-Texarkana, AR"	45500	2001	1	116.5
"Texarkana, TX-Texarkana, AR"	45500	2001	2	120.37
"Texarkana, TX-Texarkana, AR"	45500	2001	3	121.26
"Texarkana, TX-Texarkana, AR"	45500	2001	4	123.14
"Texarkana, TX-Texarkana, AR"	45500	2002	1	121.9
"Texarkana, TX-Texarkana, AR"	45500	2002	2	125.78
"Texarkana, TX-Texarkana, AR"	45500	2002	3	128.4
"Texarkana, TX-Texarkana, AR"	45500	2002	4	127.84
"Texarkana, TX-Texarkana, AR"	45500	2003	1	128.32
"Texarkana, TX-Texarkana, AR"	45500	2003	2	129.57
"Texarkana, TX-Texarkana, AR"	45500	2003	3	130.03
"Texarkana, TX-Texarkana, AR"	45500	2003	4	129.7
"Texarkana, TX-Texarkana, AR"	45500	2004	1	134.42
"Texarkana, TX-Texarkana, AR"	45500	2004	2	136.5
"Texarkana, TX-Texarkana, AR"	45500	2004	3	138.87
"Texarkana, TX-Texarkana, AR"	45500	2004	4	134.92
"Texarkana, TX-Texarkana, AR"	45500	2005	1	139.9
"Texarkana, TX-Texarkana, AR"	45500	2005	2	144.95
"Texarkana, TX-Texarkana, AR"	45500	2005	3	141.79
"Texarkana, TX-Texarkana, AR"	45500	2005	4	144.38
"Texarkana, TX-Texarkana, AR"	45500	2006	1	148.73
"Texarkana, TX-Texarkana, AR"	45500	2006	2	149.16
"Texarkana, TX-Texarkana, AR"	45500	2006	3	151.6
"Texarkana, TX-Texarkana, AR"	45500	2006	4	146.3
"Texarkana, TX-Texarkana, AR"	45500	2007	1	149.53
"Texarkana, TX-Texarkana, AR"	45500	2007	2	153.49
"Texarkana, TX-Texarkana, AR"	45500	2007	3	163.26
"Texarkana, TX-Texarkana, AR"	45500	2007	4	156.48
"Toledo, OH"	45780	1975	1	-
"Toledo, OH"	45780	1975	2	-
"Toledo, OH"	45780	1975	3	-
"Toledo, OH"	45780	1975	4	-
"Toledo, OH"	45780	1976	1	-
"Toledo, OH"	45780	1976	2	-
"Toledo, OH"	45780	1976	3	-
"Toledo, OH"	45780	1976	4	-
"Toledo, OH"	45780	1977	1	-
"Toledo, OH"	45780	1977	2	-
"Toledo, OH"	45780	1977	3	-
"Toledo, OH"	45780	1977	4	-
"Toledo, OH"	45780	1978	1	-
"Toledo, OH"	45780	1978	2	-
"Toledo, OH"	45780	1978	3	-
"Toledo, OH"	45780	1978	4	58.21
"Toledo, OH"	45780	1979	1	67.36
"Toledo, OH"	45780	1979	2	66.7
"Toledo, OH"	45780	1979	3	65.75
"Toledo, OH"	45780	1979	4	66.95
"Toledo, OH"	45780	1980	1	65.44
"Toledo, OH"	45780	1980	2	63.21
"Toledo, OH"	45780	1980	3	65.62
"Toledo, OH"	45780	1980	4	67.76
"Toledo, OH"	45780	1981	1	73.33
"Toledo, OH"	45780	1981	2	69.65
"Toledo, OH"	45780	1981	3	67.22
"Toledo, OH"	45780	1981	4	68.53
"Toledo, OH"	45780	1982	1	77.28
"Toledo, OH"	45780	1982	2	67.11
"Toledo, OH"	45780	1982	3	72.4
"Toledo, OH"	45780	1982	4	65.16
"Toledo, OH"	45780	1983	1	66.08
"Toledo, OH"	45780	1983	2	67.31
"Toledo, OH"	45780	1983	3	70.05
"Toledo, OH"	45780	1983	4	68.82
"Toledo, OH"	45780	1984	1	67.72
"Toledo, OH"	45780	1984	2	67.56
"Toledo, OH"	45780	1984	3	69.03
"Toledo, OH"	45780	1984	4	66.87
"Toledo, OH"	45780	1985	1	68.32
"Toledo, OH"	45780	1985	2	67.49
"Toledo, OH"	45780	1985	3	68.28
"Toledo, OH"	45780	1985	4	68.12
"Toledo, OH"	45780	1986	1	70.57
"Toledo, OH"	45780	1986	2	70.33
"Toledo, OH"	45780	1986	3	71.6
"Toledo, OH"	45780	1986	4	72.05
"Toledo, OH"	45780	1987	1	73
"Toledo, OH"	45780	1987	2	73.67
"Toledo, OH"	45780	1987	3	74.23
"Toledo, OH"	45780	1987	4	74.57
"Toledo, OH"	45780	1988	1	76.44
"Toledo, OH"	45780	1988	2	78.71
"Toledo, OH"	45780	1988	3	78.74
"Toledo, OH"	45780	1988	4	79.98
"Toledo, OH"	45780	1989	1	80.65
"Toledo, OH"	45780	1989	2	81.9
"Toledo, OH"	45780	1989	3	83.21
"Toledo, OH"	45780	1989	4	83.95
"Toledo, OH"	45780	1990	1	84.73
"Toledo, OH"	45780	1990	2	85.05
"Toledo, OH"	45780	1990	3	86.16
"Toledo, OH"	45780	1990	4	86.22
"Toledo, OH"	45780	1991	1	86.41
"Toledo, OH"	45780	1991	2	87.5
"Toledo, OH"	45780	1991	3	87.35
"Toledo, OH"	45780	1991	4	89
"Toledo, OH"	45780	1992	1	90.34
"Toledo, OH"	45780	1992	2	90.36
"Toledo, OH"	45780	1992	3	91.05
"Toledo, OH"	45780	1992	4	92.12
"Toledo, OH"	45780	1993	1	91.99
"Toledo, OH"	45780	1993	2	92.96
"Toledo, OH"	45780	1993	3	93.87
"Toledo, OH"	45780	1993	4	94.99
"Toledo, OH"	45780	1994	1	95.45
"Toledo, OH"	45780	1994	2	97.39
"Toledo, OH"	45780	1994	3	98
"Toledo, OH"	45780	1994	4	98.79
"Toledo, OH"	45780	1995	1	100
"Toledo, OH"	45780	1995	2	101.47
"Toledo, OH"	45780	1995	3	103.51
"Toledo, OH"	45780	1995	4	104.71
"Toledo, OH"	45780	1996	1	105.9
"Toledo, OH"	45780	1996	2	108.03
"Toledo, OH"	45780	1996	3	108.52
"Toledo, OH"	45780	1996	4	110.2
"Toledo, OH"	45780	1997	1	112.1
"Toledo, OH"	45780	1997	2	113.28
"Toledo, OH"	45780	1997	3	115.19
"Toledo, OH"	45780	1997	4	116.83
"Toledo, OH"	45780	1998	1	118.2
"Toledo, OH"	45780	1998	2	119.36
"Toledo, OH"	45780	1998	3	121.27
"Toledo, OH"	45780	1998	4	123.08
"Toledo, OH"	45780	1999	1	124.52
"Toledo, OH"	45780	1999	2	125.74
"Toledo, OH"	45780	1999	3	126.46
"Toledo, OH"	45780	1999	4	128.23
"Toledo, OH"	45780	2000	1	129.67
"Toledo, OH"	45780	2000	2	130.97
"Toledo, OH"	45780	2000	3	133.24
"Toledo, OH"	45780	2000	4	135.55
"Toledo, OH"	45780	2001	1	138.5
"Toledo, OH"	45780	2001	2	139.89
"Toledo, OH"	45780	2001	3	141.61
"Toledo, OH"	45780	2001	4	142.63
"Toledo, OH"	45780	2002	1	144.04
"Toledo, OH"	45780	2002	2	144.4
"Toledo, OH"	45780	2002	3	146.29
"Toledo, OH"	45780	2002	4	147.62
"Toledo, OH"	45780	2003	1	148.26
"Toledo, OH"	45780	2003	2	149.78
"Toledo, OH"	45780	2003	3	151.25
"Toledo, OH"	45780	2003	4	154.1
"Toledo, OH"	45780	2004	1	154.53
"Toledo, OH"	45780	2004	2	156.08
"Toledo, OH"	45780	2004	3	158.09
"Toledo, OH"	45780	2004	4	158.26
"Toledo, OH"	45780	2005	1	160.46
"Toledo, OH"	45780	2005	2	162.56
"Toledo, OH"	45780	2005	3	163.84
"Toledo, OH"	45780	2005	4	161.53
"Toledo, OH"	45780	2006	1	162.61
"Toledo, OH"	45780	2006	2	161.94
"Toledo, OH"	45780	2006	3	161.1
"Toledo, OH"	45780	2006	4	162.22
"Toledo, OH"	45780	2007	1	163.48
"Toledo, OH"	45780	2007	2	161.14
"Toledo, OH"	45780	2007	3	159.45
"Toledo, OH"	45780	2007	4	159.02
"Topeka, KS"	45820	1975	1	-
"Topeka, KS"	45820	1975	2	-
"Topeka, KS"	45820	1975	3	-
"Topeka, KS"	45820	1975	4	-
"Topeka, KS"	45820	1976	1	-
"Topeka, KS"	45820	1976	2	-
"Topeka, KS"	45820	1976	3	-
"Topeka, KS"	45820	1976	4	-
"Topeka, KS"	45820	1977	1	-
"Topeka, KS"	45820	1977	2	-
"Topeka, KS"	45820	1977	3	-
"Topeka, KS"	45820	1977	4	-
"Topeka, KS"	45820	1978	1	-
"Topeka, KS"	45820	1978	2	-
"Topeka, KS"	45820	1978	3	72.32
"Topeka, KS"	45820	1978	4	72.97
"Topeka, KS"	45820	1979	1	73.1
"Topeka, KS"	45820	1979	2	76.84
"Topeka, KS"	45820	1979	3	75.17
"Topeka, KS"	45820	1979	4	77.13
"Topeka, KS"	45820	1980	1	71.76
"Topeka, KS"	45820	1980	2	76.29
"Topeka, KS"	45820	1980	3	77.63
"Topeka, KS"	45820	1980	4	78.06
"Topeka, KS"	45820	1981	1	83.58
"Topeka, KS"	45820	1981	2	79.98
"Topeka, KS"	45820	1981	3	81.45
"Topeka, KS"	45820	1981	4	-
"Topeka, KS"	45820	1982	1	-
"Topeka, KS"	45820	1982	2	-
"Topeka, KS"	45820	1982	3	80
"Topeka, KS"	45820	1982	4	75.06
"Topeka, KS"	45820	1983	1	85.68
"Topeka, KS"	45820	1983	2	79.9
"Topeka, KS"	45820	1983	3	75.23
"Topeka, KS"	45820	1983	4	80.94
"Topeka, KS"	45820	1984	1	82.63
"Topeka, KS"	45820	1984	2	83.68
"Topeka, KS"	45820	1984	3	83
"Topeka, KS"	45820	1984	4	83.64
"Topeka, KS"	45820	1985	1	81.93
"Topeka, KS"	45820	1985	2	83.39
"Topeka, KS"	45820	1985	3	79.16
"Topeka, KS"	45820	1985	4	82.24
"Topeka, KS"	45820	1986	1	83.2
"Topeka, KS"	45820	1986	2	84.21
"Topeka, KS"	45820	1986	3	84.35
"Topeka, KS"	45820	1986	4	86.47
"Topeka, KS"	45820	1987	1	86.54
"Topeka, KS"	45820	1987	2	86.09
"Topeka, KS"	45820	1987	3	84.29
"Topeka, KS"	45820	1987	4	81.55
"Topeka, KS"	45820	1988	1	85.84
"Topeka, KS"	45820	1988	2	86.89
"Topeka, KS"	45820	1988	3	87.11
"Topeka, KS"	45820	1988	4	89.59
"Topeka, KS"	45820	1989	1	89.71
"Topeka, KS"	45820	1989	2	89.47
"Topeka, KS"	45820	1989	3	89.52
"Topeka, KS"	45820	1989	4	88.63
"Topeka, KS"	45820	1990	1	91.7
"Topeka, KS"	45820	1990	2	90.51
"Topeka, KS"	45820	1990	3	90.9
"Topeka, KS"	45820	1990	4	89.54
"Topeka, KS"	45820	1991	1	91.42
"Topeka, KS"	45820	1991	2	90.95
"Topeka, KS"	45820	1991	3	93.42
"Topeka, KS"	45820	1991	4	92.32
"Topeka, KS"	45820	1992	1	93.04
"Topeka, KS"	45820	1992	2	94.35
"Topeka, KS"	45820	1992	3	93.68
"Topeka, KS"	45820	1992	4	95.45
"Topeka, KS"	45820	1993	1	94.41
"Topeka, KS"	45820	1993	2	95.83
"Topeka, KS"	45820	1993	3	98.21
"Topeka, KS"	45820	1993	4	97.72
"Topeka, KS"	45820	1994	1	99.11
"Topeka, KS"	45820	1994	2	101.52
"Topeka, KS"	45820	1994	3	102.02
"Topeka, KS"	45820	1994	4	99.86
"Topeka, KS"	45820	1995	1	100
"Topeka, KS"	45820	1995	2	104.55
"Topeka, KS"	45820	1995	3	105.28
"Topeka, KS"	45820	1995	4	106.66
"Topeka, KS"	45820	1996	1	107.05
"Topeka, KS"	45820	1996	2	109.9
"Topeka, KS"	45820	1996	3	108.6
"Topeka, KS"	45820	1996	4	110.46
"Topeka, KS"	45820	1997	1	111.16
"Topeka, KS"	45820	1997	2	109.72
"Topeka, KS"	45820	1997	3	110.62
"Topeka, KS"	45820	1997	4	112.23
"Topeka, KS"	45820	1998	1	115.2
"Topeka, KS"	45820	1998	2	115.66
"Topeka, KS"	45820	1998	3	115.8
"Topeka, KS"	45820	1998	4	117.73
"Topeka, KS"	45820	1999	1	118.16
"Topeka, KS"	45820	1999	2	120.63
"Topeka, KS"	45820	1999	3	119.49
"Topeka, KS"	45820	1999	4	120.8
"Topeka, KS"	45820	2000	1	121.12
"Topeka, KS"	45820	2000	2	122.68
"Topeka, KS"	45820	2000	3	125.42
"Topeka, KS"	45820	2000	4	126.45
"Topeka, KS"	45820	2001	1	128.77
"Topeka, KS"	45820	2001	2	130.88
"Topeka, KS"	45820	2001	3	132.59
"Topeka, KS"	45820	2001	4	133.38
"Topeka, KS"	45820	2002	1	135.71
"Topeka, KS"	45820	2002	2	136.74
"Topeka, KS"	45820	2002	3	138.62
"Topeka, KS"	45820	2002	4	139.18
"Topeka, KS"	45820	2003	1	141.45
"Topeka, KS"	45820	2003	2	142.72
"Topeka, KS"	45820	2003	3	143.04
"Topeka, KS"	45820	2003	4	144.89
"Topeka, KS"	45820	2004	1	146.92
"Topeka, KS"	45820	2004	2	148.46
"Topeka, KS"	45820	2004	3	151.84
"Topeka, KS"	45820	2004	4	152.81
"Topeka, KS"	45820	2005	1	155.74
"Topeka, KS"	45820	2005	2	157.92
"Topeka, KS"	45820	2005	3	160.24
"Topeka, KS"	45820	2005	4	160.28
"Topeka, KS"	45820	2006	1	161.32
"Topeka, KS"	45820	2006	2	161.86
"Topeka, KS"	45820	2006	3	165.07
"Topeka, KS"	45820	2006	4	164.25
"Topeka, KS"	45820	2007	1	169.56
"Topeka, KS"	45820	2007	2	168.29
"Topeka, KS"	45820	2007	3	171.67
"Topeka, KS"	45820	2007	4	169.46
"Trenton-Ewing, NJ"	45940	1975	1	-
"Trenton-Ewing, NJ"	45940	1975	2	-
"Trenton-Ewing, NJ"	45940	1975	3	-
"Trenton-Ewing, NJ"	45940	1975	4	-
"Trenton-Ewing, NJ"	45940	1976	1	-
"Trenton-Ewing, NJ"	45940	1976	2	-
"Trenton-Ewing, NJ"	45940	1976	3	-
"Trenton-Ewing, NJ"	45940	1976	4	-
"Trenton-Ewing, NJ"	45940	1977	1	-
"Trenton-Ewing, NJ"	45940	1977	2	-
"Trenton-Ewing, NJ"	45940	1977	3	-
"Trenton-Ewing, NJ"	45940	1977	4	-
"Trenton-Ewing, NJ"	45940	1978	1	-
"Trenton-Ewing, NJ"	45940	1978	2	-
"Trenton-Ewing, NJ"	45940	1978	3	-
"Trenton-Ewing, NJ"	45940	1978	4	-
"Trenton-Ewing, NJ"	45940	1979	1	-
"Trenton-Ewing, NJ"	45940	1979	2	-
"Trenton-Ewing, NJ"	45940	1979	3	39.17
"Trenton-Ewing, NJ"	45940	1979	4	42.88
"Trenton-Ewing, NJ"	45940	1980	1	45.7
"Trenton-Ewing, NJ"	45940	1980	2	47.09
"Trenton-Ewing, NJ"	45940	1980	3	46.76
"Trenton-Ewing, NJ"	45940	1980	4	47.15
"Trenton-Ewing, NJ"	45940	1981	1	46.72
"Trenton-Ewing, NJ"	45940	1981	2	47.54
"Trenton-Ewing, NJ"	45940	1981	3	48.02
"Trenton-Ewing, NJ"	45940	1981	4	46.96
"Trenton-Ewing, NJ"	45940	1982	1	-
"Trenton-Ewing, NJ"	45940	1982	2	47.36
"Trenton-Ewing, NJ"	45940	1982	3	49
"Trenton-Ewing, NJ"	45940	1982	4	49.98
"Trenton-Ewing, NJ"	45940	1983	1	49.63
"Trenton-Ewing, NJ"	45940	1983	2	51.63
"Trenton-Ewing, NJ"	45940	1983	3	51.48
"Trenton-Ewing, NJ"	45940	1983	4	54.15
"Trenton-Ewing, NJ"	45940	1984	1	54.17
"Trenton-Ewing, NJ"	45940	1984	2	57.41
"Trenton-Ewing, NJ"	45940	1984	3	59.1
"Trenton-Ewing, NJ"	45940	1984	4	60.6
"Trenton-Ewing, NJ"	45940	1985	1	61.98
"Trenton-Ewing, NJ"	45940	1985	2	64.03
"Trenton-Ewing, NJ"	45940	1985	3	66.81
"Trenton-Ewing, NJ"	45940	1985	4	70.25
"Trenton-Ewing, NJ"	45940	1986	1	71.29
"Trenton-Ewing, NJ"	45940	1986	2	76.05
"Trenton-Ewing, NJ"	45940	1986	3	81.25
"Trenton-Ewing, NJ"	45940	1986	4	87.92
"Trenton-Ewing, NJ"	45940	1987	1	93.2
"Trenton-Ewing, NJ"	45940	1987	2	98.98
"Trenton-Ewing, NJ"	45940	1987	3	102.41
"Trenton-Ewing, NJ"	45940	1987	4	105.32
"Trenton-Ewing, NJ"	45940	1988	1	109.62
"Trenton-Ewing, NJ"	45940	1988	2	110.43
"Trenton-Ewing, NJ"	45940	1988	3	111.13
"Trenton-Ewing, NJ"	45940	1988	4	109.77
"Trenton-Ewing, NJ"	45940	1989	1	109.71
"Trenton-Ewing, NJ"	45940	1989	2	108.2
"Trenton-Ewing, NJ"	45940	1989	3	109.1
"Trenton-Ewing, NJ"	45940	1989	4	110.24
"Trenton-Ewing, NJ"	45940	1990	1	108.57
"Trenton-Ewing, NJ"	45940	1990	2	106.83
"Trenton-Ewing, NJ"	45940	1990	3	105.16
"Trenton-Ewing, NJ"	45940	1990	4	103.48
"Trenton-Ewing, NJ"	45940	1991	1	101.83
"Trenton-Ewing, NJ"	45940	1991	2	101.88
"Trenton-Ewing, NJ"	45940	1991	3	102.8
"Trenton-Ewing, NJ"	45940	1991	4	104.25
"Trenton-Ewing, NJ"	45940	1992	1	104.15
"Trenton-Ewing, NJ"	45940	1992	2	102.21
"Trenton-Ewing, NJ"	45940	1992	3	103.38
"Trenton-Ewing, NJ"	45940	1992	4	104.06
"Trenton-Ewing, NJ"	45940	1993	1	103.66
"Trenton-Ewing, NJ"	45940	1993	2	104.63
"Trenton-Ewing, NJ"	45940	1993	3	104.03
"Trenton-Ewing, NJ"	45940	1993	4	104.77
"Trenton-Ewing, NJ"	45940	1994	1	104.81
"Trenton-Ewing, NJ"	45940	1994	2	102.41
"Trenton-Ewing, NJ"	45940	1994	3	102.67
"Trenton-Ewing, NJ"	45940	1994	4	100.08
"Trenton-Ewing, NJ"	45940	1995	1	100
"Trenton-Ewing, NJ"	45940	1995	2	99.76
"Trenton-Ewing, NJ"	45940	1995	3	102.25
"Trenton-Ewing, NJ"	45940	1995	4	102.74
"Trenton-Ewing, NJ"	45940	1996	1	103.91
"Trenton-Ewing, NJ"	45940	1996	2	102.8
"Trenton-Ewing, NJ"	45940	1996	3	101.26
"Trenton-Ewing, NJ"	45940	1996	4	102.52
"Trenton-Ewing, NJ"	45940	1997	1	101.71
"Trenton-Ewing, NJ"	45940	1997	2	102.4
"Trenton-Ewing, NJ"	45940	1997	3	103.78
"Trenton-Ewing, NJ"	45940	1997	4	104.11
"Trenton-Ewing, NJ"	45940	1998	1	105.93
"Trenton-Ewing, NJ"	45940	1998	2	106.28
"Trenton-Ewing, NJ"	45940	1998	3	106.46
"Trenton-Ewing, NJ"	45940	1998	4	107.06
"Trenton-Ewing, NJ"	45940	1999	1	107.26
"Trenton-Ewing, NJ"	45940	1999	2	109.04
"Trenton-Ewing, NJ"	45940	1999	3	111.78
"Trenton-Ewing, NJ"	45940	1999	4	112.25
"Trenton-Ewing, NJ"	45940	2000	1	114.96
"Trenton-Ewing, NJ"	45940	2000	2	117.81
"Trenton-Ewing, NJ"	45940	2000	3	120.98
"Trenton-Ewing, NJ"	45940	2000	4	122.67
"Trenton-Ewing, NJ"	45940	2001	1	126.23
"Trenton-Ewing, NJ"	45940	2001	2	129.75
"Trenton-Ewing, NJ"	45940	2001	3	133.88
"Trenton-Ewing, NJ"	45940	2001	4	136.75
"Trenton-Ewing, NJ"	45940	2002	1	140.58
"Trenton-Ewing, NJ"	45940	2002	2	144.81
"Trenton-Ewing, NJ"	45940	2002	3	150.73
"Trenton-Ewing, NJ"	45940	2002	4	154.12
"Trenton-Ewing, NJ"	45940	2003	1	155.99
"Trenton-Ewing, NJ"	45940	2003	2	158.94
"Trenton-Ewing, NJ"	45940	2003	3	163.34
"Trenton-Ewing, NJ"	45940	2003	4	170.77
"Trenton-Ewing, NJ"	45940	2004	1	172.27
"Trenton-Ewing, NJ"	45940	2004	2	178.2
"Trenton-Ewing, NJ"	45940	2004	3	191.37
"Trenton-Ewing, NJ"	45940	2004	4	196.1
"Trenton-Ewing, NJ"	45940	2005	1	201.68
"Trenton-Ewing, NJ"	45940	2005	2	209.65
"Trenton-Ewing, NJ"	45940	2005	3	219.41
"Trenton-Ewing, NJ"	45940	2005	4	224.55
"Trenton-Ewing, NJ"	45940	2006	1	229.09
"Trenton-Ewing, NJ"	45940	2006	2	230.52
"Trenton-Ewing, NJ"	45940	2006	3	234.37
"Trenton-Ewing, NJ"	45940	2006	4	234.31
"Trenton-Ewing, NJ"	45940	2007	1	234.06
"Trenton-Ewing, NJ"	45940	2007	2	237.7
"Trenton-Ewing, NJ"	45940	2007	3	232.93
"Trenton-Ewing, NJ"	45940	2007	4	233.1
"Tucson, AZ"	46060	1975	1	-
"Tucson, AZ"	46060	1975	2	-
"Tucson, AZ"	46060	1975	3	-
"Tucson, AZ"	46060	1975	4	-
"Tucson, AZ"	46060	1976	1	-
"Tucson, AZ"	46060	1976	2	-
"Tucson, AZ"	46060	1976	3	-
"Tucson, AZ"	46060	1976	4	-
"Tucson, AZ"	46060	1977	1	-
"Tucson, AZ"	46060	1977	2	-
"Tucson, AZ"	46060	1977	3	38.39
"Tucson, AZ"	46060	1977	4	39.69
"Tucson, AZ"	46060	1978	1	41.39
"Tucson, AZ"	46060	1978	2	42.15
"Tucson, AZ"	46060	1978	3	46.23
"Tucson, AZ"	46060	1978	4	47.98
"Tucson, AZ"	46060	1979	1	51.58
"Tucson, AZ"	46060	1979	2	57.9
"Tucson, AZ"	46060	1979	3	55.91
"Tucson, AZ"	46060	1979	4	59.31
"Tucson, AZ"	46060	1980	1	62.11
"Tucson, AZ"	46060	1980	2	56.34
"Tucson, AZ"	46060	1980	3	63.99
"Tucson, AZ"	46060	1980	4	64.61
"Tucson, AZ"	46060	1981	1	63.07
"Tucson, AZ"	46060	1981	2	69.58
"Tucson, AZ"	46060	1981	3	70.72
"Tucson, AZ"	46060	1981	4	61.29
"Tucson, AZ"	46060	1982	1	59.22
"Tucson, AZ"	46060	1982	2	65.44
"Tucson, AZ"	46060	1982	3	66.72
"Tucson, AZ"	46060	1982	4	54.66
"Tucson, AZ"	46060	1983	1	70.27
"Tucson, AZ"	46060	1983	2	65.18
"Tucson, AZ"	46060	1983	3	65.3
"Tucson, AZ"	46060	1983	4	66.33
"Tucson, AZ"	46060	1984	1	66.67
"Tucson, AZ"	46060	1984	2	65.6
"Tucson, AZ"	46060	1984	3	67.36
"Tucson, AZ"	46060	1984	4	71.45
"Tucson, AZ"	46060	1985	1	71.96
"Tucson, AZ"	46060	1985	2	69.97
"Tucson, AZ"	46060	1985	3	72.38
"Tucson, AZ"	46060	1985	4	74.33
"Tucson, AZ"	46060	1986	1	74.01
"Tucson, AZ"	46060	1986	2	75.82
"Tucson, AZ"	46060	1986	3	76.65
"Tucson, AZ"	46060	1986	4	76.55
"Tucson, AZ"	46060	1987	1	78.37
"Tucson, AZ"	46060	1987	2	77.69
"Tucson, AZ"	46060	1987	3	77.92
"Tucson, AZ"	46060	1987	4	76.96
"Tucson, AZ"	46060	1988	1	78.17
"Tucson, AZ"	46060	1988	2	79.57
"Tucson, AZ"	46060	1988	3	78.96
"Tucson, AZ"	46060	1988	4	79.09
"Tucson, AZ"	46060	1989	1	77.91
"Tucson, AZ"	46060	1989	2	79.12
"Tucson, AZ"	46060	1989	3	79.82
"Tucson, AZ"	46060	1989	4	79.87
"Tucson, AZ"	46060	1990	1	79.46
"Tucson, AZ"	46060	1990	2	79.6
"Tucson, AZ"	46060	1990	3	80.65
"Tucson, AZ"	46060	1990	4	79.66
"Tucson, AZ"	46060	1991	1	81.43
"Tucson, AZ"	46060	1991	2	81.79
"Tucson, AZ"	46060	1991	3	81.92
"Tucson, AZ"	46060	1991	4	83.35
"Tucson, AZ"	46060	1992	1	84.15
"Tucson, AZ"	46060	1992	2	84.85
"Tucson, AZ"	46060	1992	3	85.63
"Tucson, AZ"	46060	1992	4	86.1
"Tucson, AZ"	46060	1993	1	86.51
"Tucson, AZ"	46060	1993	2	87.77
"Tucson, AZ"	46060	1993	3	89.03
"Tucson, AZ"	46060	1993	4	90.9
"Tucson, AZ"	46060	1994	1	93.55
"Tucson, AZ"	46060	1994	2	96.52
"Tucson, AZ"	46060	1994	3	98.41
"Tucson, AZ"	46060	1994	4	98.92
"Tucson, AZ"	46060	1995	1	100
"Tucson, AZ"	46060	1995	2	101.6
"Tucson, AZ"	46060	1995	3	102.99
"Tucson, AZ"	46060	1995	4	104.59
"Tucson, AZ"	46060	1996	1	105.82
"Tucson, AZ"	46060	1996	2	105.89
"Tucson, AZ"	46060	1996	3	106.11
"Tucson, AZ"	46060	1996	4	106.86
"Tucson, AZ"	46060	1997	1	107.79
"Tucson, AZ"	46060	1997	2	107.32
"Tucson, AZ"	46060	1997	3	109.44
"Tucson, AZ"	46060	1997	4	110.83
"Tucson, AZ"	46060	1998	1	111.52
"Tucson, AZ"	46060	1998	2	112.34
"Tucson, AZ"	46060	1998	3	113.78
"Tucson, AZ"	46060	1998	4	114.89
"Tucson, AZ"	46060	1999	1	115.48
"Tucson, AZ"	46060	1999	2	116.6
"Tucson, AZ"	46060	1999	3	116.9
"Tucson, AZ"	46060	1999	4	118.24
"Tucson, AZ"	46060	2000	1	120.61
"Tucson, AZ"	46060	2000	2	121.31
"Tucson, AZ"	46060	2000	3	122.98
"Tucson, AZ"	46060	2000	4	124.28
"Tucson, AZ"	46060	2001	1	127.48
"Tucson, AZ"	46060	2001	2	129.54
"Tucson, AZ"	46060	2001	3	131.4
"Tucson, AZ"	46060	2001	4	132.88
"Tucson, AZ"	46060	2002	1	134.68
"Tucson, AZ"	46060	2002	2	136.71
"Tucson, AZ"	46060	2002	3	139.66
"Tucson, AZ"	46060	2002	4	141.53
"Tucson, AZ"	46060	2003	1	143.51
"Tucson, AZ"	46060	2003	2	144.83
"Tucson, AZ"	46060	2003	3	147.67
"Tucson, AZ"	46060	2003	4	153.68
"Tucson, AZ"	46060	2004	1	155.31
"Tucson, AZ"	46060	2004	2	160.14
"Tucson, AZ"	46060	2004	3	169.05
"Tucson, AZ"	46060	2004	4	174.44
