wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"pppext","Apr2000","6","1","5","1","","","","","","4","1","","","","","","4","1","","","","",""
"pppext","May2000","17","","15","2","","","","","","8","1","","","","","","8","1","","","","",""
"pppext","Jun2000","11","1","8","2","","1","","","","7","1","","1","","","","6","1","","1","","",""
"pppext","Jul2000","35","3","32","","","3","","","","11","","","1","","","","10","","","1","","",""
"pppext","Aug2000","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"pppext","Sep2000","9","","9","","","","","","","5","","","","","","","5","","","","","",""
"pppext","Oct2000","6","1","6","","","","","","","3","","","","","","","3","","","","","",""
"pppext","Nov2000","2","","1","1","","","","","","1","1","","","","","","1","1","","","","",""
"pppext","Dec2000","22","1","21","","1","","","","","8","","1","","","","","7","","1","","","",""
"pppext","Jan2001","19","1","19","","","","","","","8","","","","","","","7","","","","","",""
"pppext","Mar2001","35","3","32","","3","","","","","14","","1","","","","","14","","1","","","",""
"pppext","Apr2001","13","","11","1","1","","","","","5","1","1","","","","","5","1","1","","","",""
"pppext","May2001","15","1","15","","","","","","","5","","","","","","","5","","","","","",""
"pppext","Jun2001","42","1","36","","6","","","","","8","","2","","","","","8","","2","","","",""
"pppext","Aug2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"pppext","Sep2001","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"pppext","Oct2001","15","","14","1","","","","","","7","1","","","","","","7","1","","","","",""
"pppext","Nov2001","18","2","18","","","","","","","6","","","","","","","6","","","","","",""
"pppext","Jan2002","20","2","20","","","","","","","12","","","","","","","11","","","","","",""
"pppext","Feb2002","33","1","31","1","","","","1","","20","1","","","","1","","16","1","","","","1",""
"pppext","Mar2002","13","2","12","1","","","","","","8","1","","","","","","8","1","","","","",""
"pppext","Apr2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"pppext","May2002","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"pppext","Jun2002","14","","14","","","","","","","4","","","","","","","4","","","","","",""
"pppext","Jul2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"pppext","Aug2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"pppext","Sep2002","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"pppext","Oct2002","16","","16","","","","","","","9","","","","","","","9","","","","","",""
"pppext","Nov2002","2","","1","","","","1","","","1","","","","1","","","1","","","","1","",""
"pppext","Dec2002","21","","20","1","","","","","","9","1","","","","","","8","1","","","","",""
"pppext","Jan2003","52","1","50","2","","","","","","13","1","","","","","","12","1","","","","",""
"pppext","Feb2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"pppext","Mar2003","11","1","10","1","","","","","","9","1","","","","","","7","1","","","","",""
"pppext","Apr2003","16","1","16","","","","","","","6","","","","","","","6","","","","","",""
"pppext","May2003","47","1","47","","","","","","","9","","","","","","","9","","","","","",""
"pppext","Sep2003","29","3","29","","","","","","","6","","","","","","","6","","","","","",""
"pppext","Oct2003","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"pppext","Dec2003","9","2","9","","","","","","","5","","","","","","","5","","","","","",""
"pppext","Apr2004","8","","8","","","","","","","5","","","","","","","5","","","","","",""
"pppext","May2004","6","","6","","","","","","","5","","","","","","","4","","","","","",""
"pppext","Aug2004","30","","30","","","","","","","2","","","","","","","1","","","","","",""
"ppvpn","Apr2002","81","2","51","5","1","24","","","","25","3","1","3","","","","16","3","1","1","","",""
"ppvpn","May2002","51","5","34","14","","1","","2","","16","4","","1","","2","","13","4","","1","","2",""
"ppvpn","Jun2002","100","6","66","24","1","7","","2","","29","6","1","2","","2","","22","6","1","1","","2",""
"ppvpn","Jul2002","96","13","72","18","3","2","","1","","33","6","1","1","","1","","26","6","1","1","","1",""
"ppvpn","Aug2002","32","6","29","","","1","","2","","16","","","1","","1","","12","","","1","","1",""
"ppvpn","Sep2002","23","3","23","","","","","","","13","","","","","","","11","","","","","",""
"ppvpn","Oct2002","55","1","47","5","","3","","","","26","3","","2","","","","17","2","","1","","",""
"ppvpn","Nov2002","132","16","108","11","1","6","","6","","40","4","1","4","","2","","25","3","1","4","","2",""
"ppvpn","Dec2002","30","3","21","7","","2","","","","11","3","","2","","","","5","3","","2","","",""
"ppvpn","Jan2003","12","2","12","","","","","","","9","","","","","","","6","","","","","",""
"ppvpn","Feb2003","19","","17","2","","","","","","9","1","","","","","","6","1","","","","",""
"ppvpn","Mar2003","47","4","45","1","","1","","","","24","1","","1","","","","17","1","","1","","",""
"ppvpn","Apr2003","361","39","295","48","3","2","","13","","74","11","1","1","","3","","39","7","1","1","","3",""
"ppvpn","May2003","444","53","331","51","23","4","","35","","64","7","4","2","","3","","36","2","4","2","","3",""
"ppvpn","Jun2003","81","11","73","5","","","","3","","40","4","","","","2","","26","3","","","","2",""
"ppvpn","Jul2003","11","1","7","3","","","","1","","6","2","","","","1","","6","1","","","","1",""
"printmib","May1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Jun1995","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Jul1995","12","","10","","","","2","","","6","","","","1","","","6","","","","1","",""
"printmib","Aug1995","10","","10","","","","","","","8","","","","","","","8","","","","","",""
"printmib","Sep1995","22","","22","","","","","","","11","","","","","","","11","","","","","",""
"printmib","Oct1995","22","","22","","","","","","","11","","","","","","","10","","","","","",""
"printmib","Nov1995","18","","18","","","","","","","7","","","","","","","6","","","","","",""
"printmib","Dec1995","10","","10","","","","","","","5","","","","","","","5","","","","","",""
"printmib","Jan1996","52","1","51","","","1","","","","14","","","1","","","","13","","","1","","",""
"printmib","Feb1996","42","3","39","1","","2","","","","16","1","","1","","","","10","1","","1","","",""
"printmib","Mar1996","66","2","66","","","","","","","18","","","","","","","14","","","","","",""
"printmib","Apr1996","77","","75","","","2","","","","20","","","1","","","","15","","","1","","",""
"printmib","May1996","11","","11","","","","","","","8","","","","","","","8","","","","","",""
"printmib","Jun1996","22","","22","","","","","","","12","","","","","","","9","","","","","",""
"printmib","Jul1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Aug1999","40","","40","","","","","","","17","","","","","","","11","","","","","",""
"printmib","Sep1999","7","","7","","","","","","","6","","","","","","","4","","","","","",""
"printmib","Oct1999","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Nov1999","12","","12","","","","","","","8","","","","","","","8","","","","","",""
"printmib","Dec1999","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jan2000","5","","5","","","","","","","3","","","","","","","2","","","","","",""
"printmib","Mar2000","11","6","11","","","","","","","3","","","","","","","3","","","","","",""
"printmib","Apr2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","May2000","5","","5","","","","","","","3","","","","","","","3","","","","","",""
"printmib","Jun2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Jul2000","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Aug2000","4","","4","","","","","","","3","","","","","","","2","","","","","",""
"printmib","Sep2000","12","1","12","","","","","","","8","","","","","","","7","","","","","",""
"printmib","Oct2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Nov2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Dec2000","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jan2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Feb2001","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"printmib","Mar2001","13","","13","","","","","","","7","","","","","","","7","","","","","",""
"printmib","Jun2001","2","","1","","1","","","","","1","","1","","","","","1","","1","","","",""
"printmib","Aug2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Sep2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Oct2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Nov2001","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Dec2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Jan2002","7","","7","","","","","","","6","","","","","","","6","","","","","",""
"printmib","Mar2002","7","","7","","","","","","","5","","","","","","","5","","","","","",""
"printmib","Apr2002","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jul2002","12","1","12","","","","","","","10","","","","","","","10","","","","","",""
"printmib","Aug2002","4","","4","","","","","","","4","","","","","","","4","","","","","",""
"printmib","Sep2002","3","","2","","1","","","","","2","","1","","","","","2","","1","","","",""
"printmib","Oct2002","7","","7","","","","","","","7","","","","","","","7","","","","","",""
"printmib","Nov2002","2","","1","","","","1","","","1","","","","1","","","1","","","","1","",""
"printmib","Dec2002","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jan2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Feb2003","2","1","1","","","","","1","","1","","","","","1","","1","","","","","1",""
"printmib","Mar2003","6","","5","1","","","","","","5","1","","","","","","4","1","","","","",""
"printmib","May2003","7","1","7","","","","","","","6","","","","","","","6","","","","","",""
"printmib","Jun2003","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"printmib","Jul2003","4","","4","","","","","","","4","","","","","","","4","","","","","",""
"printmib","Aug2003","5","","1","","","","4","","","1","","","","1","","","1","","","","1","",""
"printmib","Oct2003","7","","7","","","","","","","5","","","","","","","5","","","","","",""
"printmib","Nov2003","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jan2004","3","","3","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Feb2004","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Mar2004","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"printmib","Apr2004","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","May2004","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jun2004","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"printmib","Jul2004","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"provreg","Dec2000","54","6","45","2","1","","3","3","","13","1","1","","2","1","","13","1","1","","1","1",""
"provreg","Jan2001","227","56","151","22","2","19","5","28","","26","5","1","3","2","9","","21","5","1","3","2","6",""
"provreg","Feb2001","184","31","130","30","1","13","2","8","","19","4","1","3","1","2","","15","4","1","2","1","2",""
"provreg","Mar2001","199","27","128","18","4","25","1","23","","18","6","3","2","1","5","","15","5","3","2","1","4",""
"provreg","Apr2001","116","37","62","15","","3","","36","","12","5","","2","","7","","10","5","","2","","6",""
"provreg","May2001","35","1","26","8","1","","","","","12","1","1","","","","","12","1","1","","","",""
"provreg","Jun2001","43","5","36","2","","","","5","","8","1","","","","1","","7","1","","","","1",""
"provreg","Jul2001","18","1","14","4","","","","","","6","1","","","","","","5","1","","","","",""
"provreg","Aug2001","125","23","71","35","2","","","17","","15","5","1","","","4","","13","5","1","","","4",""
"provreg","Sep2001","143","14","86","40","2","","1","14","","14","5","1","","1","5","","13","5","1","","1","4",""
"provreg","Oct2001","17","","12","5","","","","","","3","2","","","","","","3","2","","","","",""
"provreg","Nov2001","43","5","26","9","3","","","5","","7","4","1","","","2","","7","4","1","","","2",""
"provreg","Dec2001","38","3","28","5","3","","","2","","8","2","1","","","1","","7","2","1","","","1",""
"provreg","Jan2002","67","6","44","14","2","4","","3","","13","2","1","3","","2","","12","2","1","2","","2",""
"provreg","Feb2002","31","1","20","10","1","","","","","7","2","1","","","","","7","2","1","","","",""
"provreg","Mar2002","31","2","22","6","","","","2","1","10","2","","","","2","1","9","2","","","","2","1"
"provreg","Apr2002","34","","28","4","","","","","2","5","1","","","","","1","5","1","","","","","1"
"provreg","May2002","26","","12","12","","","","","2","5","3","","","","","1","5","3","","","","","1"
