wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"vgmib","Nov1995","5","","5","","","","","","","2","","","","","","","1","","","","","",""
"vgmib","Dec1995","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Jan1996","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"vgmib","Feb1996","6","","6","","","","","","","2","","","","","","","1","","","","","",""
"vgmib","Apr1996","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"vgmib","May1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Jun1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Jul1996","6","","6","","","","","","","2","","","","","","","2","","","","","",""
"vgmib","Oct1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Dec1996","7","","7","","","","","","","3","","","","","","","2","","","","","",""
"vgmib","Feb1997","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Apr1997","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","May1997","8","","8","","","","","","","2","","","","","","","1","","","","","",""
"vgmib","Jan1998","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"vpim","Apr2002","27","4","9","4","7","3","","4","","3","1","1","1","","1","","3","1","1","1","","1",""
"vpim","May2002","8","","8","","","","","","","5","","","","","","","5","","","","","",""
"vpim","Jun2002","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"vpim","Jul2002","8","3","8","","","","","","","2","","","","","","","2","","","","","",""
"vpim","Aug2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vpim","Sep2002","16","","10","","","6","","","","4","","","2","","","","4","","","2","","",""
"vpim","Oct2002","6","","6","","","","","","","3","","","","","","","3","","","","","",""
"vpim","Nov2002","6","","6","","","","","","","3","","","","","","","3","","","","","",""
"vpim","Feb2003","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Jul1997","4","","3","1","","","","","","2","1","","","","","","1","1","","","","",""
"vrrp","Aug1997","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","Oct1997","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Nov1997","11","","8","3","","","","","","5","1","","","","","","5","1","","","","",""
"vrrp","Dec1997","10","","7","3","","","","","","4","1","","","","","","3","1","","","","",""
"vrrp","Jan1998","13","","11","2","","","","","","4","1","","","","","","3","1","","","","",""
"vrrp","Feb1998","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Mar1998","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Apr1998","23","","22","1","","","","","","8","1","","","","","","5","1","","","","",""
"vrrp","May1998","5","","4","1","","","","","","2","1","","","","","","2","1","","","","",""
"vrrp","Jun1998","12","","9","3","","","","","","4","1","","","","","","3","1","","","","",""
"vrrp","Jul1998","21","","16","5","","","","","","6","1","","","","","","5","1","","","","",""
"vrrp","Dec1999","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Jan2000","3","1","3","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Mar2000","3","1","3","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Apr2000","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","May2000","7","","1","6","","","","","","1","1","","","","","","1","1","","","","",""
"vrrp","Jun2000","7","","6","1","","","","","","2","1","","","","","","2","1","","","","",""
"vrrp","Aug2000","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Sep2000","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","Nov2000","18","6","17","1","","","","","","6","1","","","","","","6","1","","","","",""
"vrrp","Dec2000","15","9","15","","","","","","","5","","","","","","","4","","","","","",""
"vrrp","Jan2001","3","3","3","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Feb2001","8","3","8","","","","","","","3","","","","","","","2","","","","","",""
"vrrp","Mar2001","7","1","7","","","","","","","5","","","","","","","3","","","","","",""
"vrrp","Apr2001","16","","16","","","","","","","6","","","","","","","4","","","","","",""
"vrrp","May2001","12","2","9","3","","","","","","3","1","","","","","","3","1","","","","",""
"vrrp","Jun2001","4","1","4","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Jul2001","8","1","7","1","","","","","","5","1","","","","","","4","1","","","","",""
"vrrp","Aug2001","1","1","1","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","Sep2001","4","2","4","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Oct2001","5","1","5","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Dec2001","4","3","4","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Jan2002","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Feb2002","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Mar2002","7","3","7","","","","","","","4","","","","","","","4","","","","","",""
"vrrp","Apr2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","May2002","2","1","2","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Jun2002","4","","3","","1","","","","","2","","1","","","","","2","","1","","","",""
"vrrp","Aug2002","9","","6","","","","","","3","2","","","","","","1","2","","","","","","1"
"vrrp","Sep2002","9","","7","2","","","","","","4","1","","","","","","3","1","","","","",""
"vrrp","Oct2002","16","","7","5","4","","","","","4","1","2","","","","","4","1","2","","","",""
"vrrp","Nov2002","23","1","18","3","2","","","","","7","1","1","","","","","6","1","1","","","",""
"vrrp","Dec2002","35","1","21","6","3","","","1","4","9","2","2","","","1","1","8","2","2","","","1","1"
"vrrp","Jan2003","7","1","6","","","","","1","","4","","","","","1","","4","","","","","1",""
"vrrp","Feb2003","17","8","9","1","","","","7","","3","1","","","","1","","3","1","","","","1",""
"vrrp","Mar2003","13","1","11","1","","","","1","","3","1","","","","1","","3","1","","","","1",""
"vrrp","Apr2003","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","May2003","17","","16","","1","","","","","6","","1","","","","","4","","1","","","",""
"vrrp","Jun2003","6","","6","","","","","","","3","","","","","","","2","","","","","",""
"vrrp","Jul2003","20","","18","1","1","","","","","6","1","1","","","","","5","1","1","","","",""
"vrrp","Aug2003","33","","25","8","","","","","","10","2","","","","","","7","2","","","","",""
"vrrp","Sep2003","41","","29","10","","","","","2","6","2","","","","","1","5","2","","","","","1"
"vrrp","Oct2003","8","","8","","","","","","","4","","","","","","","2","","","","","",""
"vrrp","Nov2003","27","","24","3","","","","","","7","1","","","","","","6","1","","","","",""
"vrrp","Dec2003","3","","2","","1","","","","","1","","1","","","","","1","","1","","","",""
"vrrp","Jan2004","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","Feb2004","6","","6","","","","","","","4","","","","","","","3","","","","","",""
"vrrp","Apr2004","8","4","7","1","","","","","","3","1","","","","","","3","1","","","","",""
"vrrp","May2004","10","4","7","2","","","","","1","2","1","","","","","1","2","1","","","","","1"
"webdav","Dec1969","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"webdav","Apr1998","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"webdav","Sep1998","89","","67","","1","21","","","","8","","1","2","","","","5","","1","1","","",""
"webdav","Aug1999","102","3","84","","2","14","","2","","13","","2","2","","2","","11","","2","2","","2",""
"webdav","Sep1999","178","","151","","15","12","","","","10","","2","2","","","","7","","2","2","","",""
"webdav","Oct1999","137","","103","","17","17","","","","11","","2","1","","","","9","","2","1","","",""
"webdav","Nov1999","127","5","57","4","25","38","","3","","11","1","3","3","","1","","8","1","3","2","","1",""
"webdav","Dec1999","66","9","48","","3","11","","4","","7","","1","2","","1","","6","","1","2","","1",""
"webdav","Jan2000","228","12","171","","16","39","","2","","10","","3","3","","1","","9","","3","2","","1",""
"webdav","Feb2000","157","9","101","","10","39","","7","","12","","2","4","","2","","10","","2","3","","2",""
"webdav","Mar2000","51","2","27","","8","15","","1","","10","","1","1","","1","","8","","1","1","","1",""
"webdav","Apr2000","38","5","15","","14","4","","5","","6","","2","1","","1","","5","","2","1","","1",""
"webdav","May2000","45","1","23","","16","5","","1","","9","","1","2","","1","","7","","1","2","","1",""
"webdav","Jun2000","10","","2","","3","5","","","","2","","1","1","","","","2","","1","1","","",""
"webdav","Jul2000","45","2","20","","3","20","","2","","10","","2","2","","1","","9","","2","2","","1",""
"webdav","Aug2000","8","","","","","8","","","","","","","1","","","","","","","1","","",""
"webdav","Sep2000","6","","2","","","4","","","","2","","","2","","","","2","","","2","","",""
"webdav","Oct2000","13","","6","","3","4","","","","5","","2","1","","","","3","","2","1","","",""
"webdav","Nov2000","51","","34","","9","8","","","","8","","1","1","","","","6","","1","1","","",""
"webdav","Dec2000","77","1","55","","9","12","","1","","17","","2","1","","1","","14","","2","1","","1",""
"webdav","Jan2001","36","","24","","3","9","","","","10","","2","1","","","","8","","2","1","","",""
"webdav","Feb2001","30","1","18","1","4","7","","","","9","1","1","1","","","","6","1","1","1","","",""
"webdav","Mar2001","68","3","38","3","10","17","","","","15","1","1","1","","","","12","1","1","1","","",""
"webdav","Apr2001","126","20","71","16","13","26","","","","14","2","1","1","","","","11","2","1","1","","",""
"webdav","May2001","94","14","59","11","5","19","","","","16","2","1","2","","","","13","2","1","2","","",""
"webdav","Jun2001","134","28","86","15","2","30","","1","","14","1","2","3","","1","","10","1","2","3","","1",""
"webdav","Jul2001","82","22","45","1","4","25","","7","","12","1","1","4","","1","","7","1","1","4","","1",""
"webdav","Aug2001","123","26","89","10","5","18","","1","","13","1","3","3","","1","","9","1","3","3","","1",""
"webdav","Sep2001","44","8","31","7","1","5","","","","7","1","1","1","","","","6","1","1","1","","",""
"webdav","Oct2001","126","32","65","21","9","31","","","","12","1","4","2","","","","9","1","3","2","","",""
"webdav","Nov2001","170","56","86","36","18","30","","","","12","1","4","2","","","","10","1","3","2","","",""
"webdav","Dec2001","29","4","16","1","","12","","","","7","1","","2","","","","7","1","","2","","",""
"webdav","Jan2002","129","32","87","26","2","14","","","","13","1","2","3","","","","12","1","2","2","","",""
"webdav","Feb2002","107","37","61","31","4","11","","","","11","1","2","1","","","","11","1","2","1","","",""
"webdav","Mar2002","110","36","57","30","7","16","","","","13","1","3","2","","","","12","1","3","2","","",""
"webdav","Apr2002","75","29","54","14","4","3","","","","10","1","2","1","","","","8","1","2","1","","",""
"webdav","May2002","10","2","6","2","","2","","","","2","1","","2","","","","2","1","","1","","",""
"webdav","Jun2002","85","27","46","23","10","6","","","","7","1","3","2","","","","7","1","3","1","","",""
"webdav","Jul2002","116","34","67","32","5","12","","","","7","2","4","1","","","","7","2","3","1","","",""
"webdav","Aug2002","40","13","19","12","2","7","","","","7","1","1","3","","","","6","1","1","2","","",""
"webdav","Sep2002","224","62","155","38","15","16","","","","17","1","4","3","","","","15","1","4","2","","",""
"webdav","Oct2002","223","87","134","69","","19","","1","","12","1","","3","","1","","11","1","","2","","1",""
"webdav","Nov2002","59","23","36","18","","3","","2","","10","1","","1","","1","","8","1","","1","","1",""
"webdav","Dec2002","14","3","5","2","","6","","1","","3","1","","2","","1","","3","1","","1","","1",""
"webdav","Jan2003","88","33","38","31","9","7","3","","","10","1","3","2","1","","","9","1","3","1","1","",""
"webdav","Feb2003","98","34","55","27","3","12","1","","","10","1","2","3","1","","","8","1","2","3","1","",""
"webdav","Mar2003","257","93","157","82","6","10","","2","","8","2","1","2","","1","","6","2","1","1","","1",""
"webdav","Apr2003","52","30","17","23","","11","","1","","5","1","","3","","1","","5","1","","3","","1",""
"webdav","May2003","18","7","6","6","","6","","","","5","1","","1","","","","5","1","","1","","",""
"webdav","Jun2003","73","26","40","21","","11","1","","","8","1","","3","1","","","7","1","","2","1","",""
"webdav","Jul2003","55","21","20","19","","11","5","","","6","1","","3","1","","","6","1","","2","1","",""
"webdav","Aug2003","69","26","41","24","","4","","","","7","1","","2","","","","6","1","","1","","",""
"webdav","Sep2003","71","20","36","20","1","10","4","","","5","1","1","1","1","","","4","1","1","1","1","",""
"webdav","Oct2003","142","61","61","55","16","8","1","1","","7","1","1","2","1","1","","5","1","1","1","1","1",""
"webdav","Nov2003","101","47","42","45","9","5","","","","6","1","4","2","","","","5","1","3","1","","",""
"webdav","Dec2003","41","20","21","18","","2","","","","6","1","","1","","","","4","1","","1","","",""
"webdav","Jan2004","32","17","12","17","2","1","","","","2","1","2","1","","","","2","1","2","1","","",""
"webdav","Feb2004","27","11","9","9","6","2","","1","","3","1","2","2","","1","","3","1","2","2","","1",""
"webdav","Mar2004","88","34","33","31","20","3","","1","","9","1","3","2","","1","","8","1","3","1","","1",""
"webdav","Apr2004","79","38","34","31","9","3","","2","","11","1","2","2","","1","","9","1","2","1","","1",""
"webdav","May2004","40","16","12","15","8","4","","1","","5","1","1","1","","1","","4","1","1","1","","1",""
"webdav","Jun2004","118","62","32","62","21","3","","","","5","1","1","2","","","","4","1","1","1","","",""
"webdav","Jul2004","73","27","31","26","10","6","","","","10","1","2","3","","","","8","1","2","2","","",""
